"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 12:14:59,-58,-65,-63,-54
2021-03-15 12:15:01,-57,-65,-65,-55
2021-03-15 12:15:04,-59,-65,-65,-52
2021-03-15 12:15:06,-58,-66,-64,-54
2021-03-15 12:15:09,-56,-65,-64,-54
2021-03-15 12:15:12,-58,-66,-65,-54
2021-03-15 12:15:14,-57,-65,-64,-53
2021-03-15 12:15:16,-58,-65,-65,-54
2021-03-15 12:15:19,-58,-65,-65,-54
2021-03-15 12:15:21,-59,-66,-65,-54
2021-03-15 12:15:24,-58,-64,-65,-54
2021-03-15 12:15:26,-58,-65,-64,-54
2021-03-15 12:15:29,-58,-66,-61,-56
2021-03-15 12:15:31,-58,-64,-64,-54
2021-03-15 12:15:34,-58,-66,-64,-54
2021-03-15 12:15:36,-58,-65,-65,-54
2021-03-15 12:15:39,-58,-66,-65,-54
2021-03-15 12:15:41,-58,-65,-65,-55
2021-03-15 12:15:44,-57,-66,-64,-54
2021-03-15 12:15:46,-56,-65,-64,-54
2021-03-15 12:15:49,-58,-65,-62,-54
2021-03-15 12:15:51,-58,-65,-65,-54
2021-03-15 12:15:54,-58,-64,-64,-54
2021-03-15 12:15:56,-58,-65,-64,-55
2021-03-15 12:15:59,-57,-65,-65,-54
2021-03-15 12:16:01,-58,-66,-64,-55
2021-03-15 12:16:04,-58,-65,-65,-54
2021-03-15 12:16:06,-57,-65,-64,-53
2021-03-15 12:16:09,-58,-65,-65,-54
2021-03-15 12:16:19,-58,-65,-64,-54
2021-03-15 12:16:19,-57,-66,-64,-54
2021-03-15 12:16:21,-58,-64,-64,-54
2021-03-15 12:16:24,-58,-65,-65,-54
2021-03-15 12:16:26,-58,-67,-65,-54
2021-03-15 12:16:29,-58,-65,-64,-54
2021-03-15 12:16:31,-58,-65,-65,-54
2021-03-15 12:16:35,-58,-65,-65,-54
2021-03-15 12:16:58,-55,-64,-64,-53
2021-03-15 12:17:00,-57,-65,-63,-53

