"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 11:05:22,-48,-68,-65,-66
2021-03-15 11:05:25,-48,-68,-64,-66
2021-03-15 11:05:27,-48,-68,-63,-67
2021-03-15 11:05:29,-48,-68,-60,-66
2021-03-15 11:05:31,-48,-67,-63,-65
2021-03-15 11:05:36,-48,-67,-62,-66
2021-03-15 11:05:36,-47,-67,-62,-66
2021-03-15 11:05:38,-47,-68,-64,-66
2021-03-15 11:05:40,-47,-68,-63,-67
2021-03-15 11:05:43,-47,-68,-62,-66
2021-03-15 11:05:45,-48,-68,-63,-66
2021-03-15 11:05:47,-47,-68,-63,-67
2021-03-15 11:05:49,-48,-68,-62,-66
2021-03-15 11:05:52,-48,-68,-62,-66
2021-03-15 11:05:54,-48,-68,-62,-66
2021-03-15 11:05:56,-48,-68,-61,-66
2021-03-15 11:05:59,-48,-68,-62,-66
2021-03-15 11:06:01,-50,-68,-62,-66
2021-03-15 11:06:03,-48,-68,-62,-66
2021-03-15 11:06:06,-48,-68,-64,-67
2021-03-15 11:06:08,-48,-68,-62,-66
2021-03-15 11:06:10,-48,-68,-62,-66
2021-03-15 11:06:13,-47,-68,-63,-66
2021-03-15 11:06:15,-48,-68,-62,-65
2021-03-15 11:06:17,-48,-68,-63,-66
2021-03-15 11:06:20,-48,-68,-63,-63
2021-03-15 11:06:22,-47,-67,-63,-66
2021-03-15 11:06:24,-48,-68,-62,-66
2021-03-15 11:06:27,-47,-68,-62,-64
2021-03-15 11:06:29,-48,-67,-62,-66
2021-03-15 11:06:31,-48,-68,-62,-64
2021-03-15 11:06:33,-47,-68,-62,-66
2021-03-15 11:06:36,-48,-67,-60,-65
2021-03-15 11:06:38,-47,-68,-63,-66
2021-03-15 11:06:40,-48,-68,-60,-67
2021-03-15 11:06:43,-48,-68,-61,-65
2021-03-15 11:06:45,-48,-68,-62,-65
2021-03-15 11:06:49,-48,-68,-62,-66
2021-03-15 11:06:58,-48,-68,-63,-66
2021-03-15 11:06:58,-48,-68,-62,-66
2021-03-15 11:06:58,-47,-68,-62,-66
2021-03-15 11:06:58,-47,-68,-63,-67
2021-03-15 11:06:59,-47,-68,-62,-63
2021-03-15 11:07:01,-47,-68,-62,-65

