"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 12:27:04,-74,-58,-80,-63
2021-03-15 12:27:04,-73,-58,-79,-62
2021-03-15 12:27:04,-73,-58,-81,-62
2021-03-15 12:27:04,-75,-58,-81,-62
2021-03-15 12:27:09,-74,-58,-81,-62
2021-03-15 12:27:12,-74,-57,-80,-63
2021-03-15 12:27:14,-73,-59,-81,-62
2021-03-15 12:27:17,-73,-59,-81,-62
2021-03-15 12:27:20,-75,-59,-81,-63
2021-03-15 12:27:22,-72,-58,-81,-61
2021-03-15 12:27:25,-75,-59,-81,-61
2021-03-15 12:27:27,-74,-56,-81,-63
2021-03-15 12:27:30,-75,-58,-81,-60
2021-03-15 12:27:33,-74,-58,-80,-63
2021-03-15 12:27:35,-71,-56,-81,-63
2021-03-15 12:27:38,-72,-56,-81,-62
2021-03-15 12:27:41,-73,-58,-81,-62
2021-03-15 12:27:43,-70,-58,-81,-63
2021-03-15 12:27:46,-74,-58,-81,-62
2021-03-15 12:27:49,-75,-57,-81,-62
2021-03-15 12:27:51,-72,-59,-81,-63
2021-03-15 12:27:53,-73,-55,-81,-64
2021-03-15 12:27:56,-72,-58,-80,-62
2021-03-15 12:27:58,-72,-58,-81,-64
2021-03-15 12:28:01,-75,-58,-81,-62
2021-03-15 12:28:04,-74,-58,-80,-62
2021-03-15 12:28:06,-73,-58,-80,-60
2021-03-15 12:28:09,-75,-58,-81,-62
2021-03-15 12:28:12,-75,-58,-81,-63
2021-03-15 12:28:14,-72,-58,-81,-62
2021-03-15 12:28:17,-73,-57,-81,-63
2021-03-15 12:28:20,-73,-58,-81,-61
2021-03-15 12:28:22,-75,-58,-81,-62
2021-03-15 12:28:25,-73,-58,-80,-63
2021-03-15 12:28:27,-74,-58,-80,-64
2021-03-15 12:28:31,-74,-59,-79,-63
2021-03-15 12:28:33,-74,-58,-81,-62
2021-03-15 12:28:36,-73,-59,-80,-62
2021-03-15 12:28:38,-75,-56,-80,-61
2021-03-15 12:28:42,-75,-58,-81,-63

