"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 11:25:08,-59,-66,-65,-65
2021-03-15 11:25:08,-58,-66,-65,-65
2021-03-15 11:25:08,-59,-61,-65,-62
2021-03-15 11:25:09,-59,-60,-65,-65
2021-03-15 11:25:11,-56,-61,-66,-65
2021-03-15 11:25:14,-59,-61,-66,-64
2021-03-15 11:25:16,-58,-62,-64,-65
2021-03-15 11:25:19,-59,-61,-65,-65
2021-03-15 11:25:22,-58,-65,-65,-65
2021-03-15 11:25:25,-59,-60,-65,-65
2021-03-15 11:25:27,-59,-61,-65,-65
2021-03-15 11:25:30,-59,-61,-66,-65
2021-03-15 11:25:32,-59,-61,-66,-65
2021-03-15 11:25:35,-58,-60,-66,-65
2021-03-15 11:25:38,-59,-61,-66,-61
2021-03-15 11:25:41,-59,-61,-65,-65
2021-03-15 11:25:43,-59,-65,-66,-65
2021-03-15 11:25:46,-58,-61,-65,-65
2021-03-15 11:25:49,-59,-62,-65,-65
2021-03-15 11:25:59,-59,-61,-64,-65
2021-03-15 11:25:59,-61,-61,-65,-65
2021-03-15 11:26:00,-59,-61,-65,-65
2021-03-15 11:26:02,-59,-59,-65,-65
2021-03-15 11:26:08,-59,-60,-65,-65
2021-03-15 11:26:08,-59,-66,-66,-62
2021-03-15 11:26:10,-58,-61,-65,-65
2021-03-15 11:26:14,-57,-61,-66,-65
2021-03-15 11:26:17,-56,-61,-66,-65
2021-03-15 11:26:19,-59,-60,-66,-65
2021-03-15 11:26:24,-59,-66,-66,-65
2021-03-15 11:26:28,-59,-61,-65,-65
2021-03-15 11:26:59,-61,-60,-65,-65
2021-03-15 11:27:02,-59,-60,-65,-65

