"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 11:59:02,-76,-53,-70,-64
2021-03-15 11:59:04,-76,-54,-71,-64
2021-03-15 11:59:10,-76,-54,-70,-62
2021-03-15 11:59:10,-76,-53,-70,-64
2021-03-15 11:59:12,-77,-54,-70,-62
2021-03-15 11:59:15,-77,-54,-70,-64
2021-03-15 11:59:17,-77,-54,-70,-62
2021-03-15 11:59:20,-77,-54,-70,-64
2021-03-15 11:59:23,-76,-53,-70,-64
2021-03-15 11:59:26,-77,-55,-70,-63
2021-03-15 11:59:28,-76,-54,-70,-62
2021-03-15 11:59:30,-76,-53,-70,-63
2021-03-15 11:59:33,-76,-53,-70,-63
2021-03-15 11:59:35,-77,-54,-70,-62
2021-03-15 11:59:38,-77,-54,-71,-62
2021-03-15 11:59:40,-77,-54,-70,-65
2021-03-15 11:59:42,-77,-53,-70,-64
2021-03-15 11:59:45,-76,-53,-70,-63
2021-03-15 11:59:50,-76,-54,-69,-63
2021-03-15 11:59:51,-76,-54,-71,-63
2021-03-15 11:59:53,-76,-54,-70,-63
2021-03-15 11:59:55,-76,-54,-70,-63
2021-03-15 11:59:57,-77,-54,-67,-63
2021-03-15 12:00:00,-77,-55,-70,-64
2021-03-15 12:00:04,-76,-54,-70,-64
2021-03-15 12:00:05,-77,-54,-70,-64
2021-03-15 12:00:08,-77,-54,-70,-63
2021-03-15 12:00:10,-77,-54,-71,-63
2021-03-15 12:00:12,-77,-54,-70,-63
2021-03-15 12:00:16,-77,-53,-70,-63
2021-03-15 12:00:17,-77,-54,-70,-62
2021-03-15 12:00:20,-76,-54,-70,-64
2021-03-15 12:00:23,-76,-54,-70,-62
2021-03-15 12:00:25,-77,-55,-70,-62
2021-03-15 12:00:28,-76,-55,-70,-63
2021-03-15 12:00:30,-75,-54,-70,-63
2021-03-15 12:00:33,-77,-63,-69,-62
2021-03-15 12:00:36,-77,-55,-70,-63
2021-03-15 12:00:38,-76,-55,-70,-64
2021-03-15 12:00:41,-77,-55,-71,-65
2021-03-15 12:00:43,-77,-56,-71,-64
2021-03-15 12:00:46,-76,-53,-71,-64
2021-03-15 12:00:48,-76,-54,-70,-63
2021-03-15 12:00:51,-77,-54,-68,-63
2021-03-15 12:00:53,-77,-54,-71,-64
2021-03-15 12:00:56,-76,-54,-71,-62
2021-03-15 12:00:58,-76,-53,-69,-62

