"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 11:33:02,-58,-64,-56,-64
2021-03-15 11:33:02,-58,-64,-56,-61
2021-03-15 11:33:03,-57,-64,-57,-64
2021-03-15 11:33:05,-58,-64,-54,-64
2021-03-15 11:33:07,-58,-64,-57,-65
2021-03-15 11:33:10,-56,-64,-57,-65
2021-03-15 11:33:12,-57,-65,-57,-66
2021-03-15 11:33:15,-58,-64,-56,-66
2021-03-15 11:33:17,-57,-64,-57,-65
2021-03-15 11:33:20,-57,-64,-57,-66
2021-03-15 11:33:22,-58,-61,-57,-65
2021-03-15 11:33:25,-59,-64,-57,-66
2021-03-15 11:33:27,-58,-64,-57,-66
2021-03-15 11:33:30,-58,-65,-57,-66
2021-03-15 11:33:32,-58,-64,-57,-66
2021-03-15 11:33:35,-57,-64,-59,-66
2021-03-15 11:33:38,-58,-64,-55,-65
2021-03-15 11:33:40,-59,-64,-55,-67
2021-03-15 11:33:42,-60,-64,-57,-66
2021-03-15 11:33:45,-58,-64,-54,-66
2021-03-15 11:33:47,-58,-64,-56,-65
2021-03-15 11:33:50,-57,-65,-55,-64
2021-03-15 11:33:52,-58,-65,-55,-66
2021-03-15 11:33:56,-58,-64,-55,-65
2021-03-15 11:33:57,-59,-62,-57,-65
2021-03-15 11:33:59,-59,-64,-56,-65
2021-03-15 11:34:02,-58,-64,-57,-64
2021-03-15 11:34:04,-59,-64,-57,-65
2021-03-15 11:34:07,-58,-64,-57,-66
2021-03-15 11:34:09,-58,-64,-57,-66
2021-03-15 11:34:12,-58,-64,-58,-65
2021-03-15 11:34:15,-60,-64,-57,-66
2021-03-15 11:34:17,-58,-64,-55,-66
2021-03-15 11:34:19,-58,-64,-55,-66
2021-03-15 11:34:22,-58,-61,-57,-66
2021-03-15 11:34:24,-58,-64,-56,-65
2021-03-15 11:34:27,-57,-64,-58,-65
2021-03-15 11:34:29,-58,-64,-55,-66
2021-03-15 11:34:32,-59,-63,-57,-66
2021-03-15 11:34:34,-57,-64,-55,-65
2021-03-15 11:34:37,-58,-64,-57,-65
2021-03-15 11:34:39,-58,-64,-57,-65
2021-03-15 11:34:42,-58,-64,-58,-66
2021-03-15 11:34:44,-57,-65,-58,-64
2021-03-15 11:34:47,-58,-64,-54,-64
2021-03-15 11:34:49,-58,-64,-57,-66
2021-03-15 11:34:53,-56,-64,-57,-65

