"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 11:21:10,-73,-59,-62,-65
2021-03-15 11:21:10,-73,-59,-64,-65
2021-03-15 11:21:10,-72,-59,-62,-65
2021-03-15 11:21:10,-73,-57,-63,-65
2021-03-15 11:21:10,-73,-63,-64,-64
2021-03-15 11:21:10,-73,-59,-61,-65
2021-03-15 11:21:10,-72,-59,-64,-64
2021-03-15 11:21:10,-73,-58,-60,-65
2021-03-15 11:21:10,-73,-59,-61,-65
2021-03-15 11:21:17,-73,-59,-61,-64
2021-03-15 11:21:32,-71,-59,-62,-65
2021-03-15 11:21:32,-72,-59,-61,-65
2021-03-15 11:21:32,-72,-58,-63,-64
2021-03-15 11:21:32,-73,-63,-63,-65
2021-03-15 11:21:32,-72,-63,-63,-65
2021-03-15 11:21:32,-72,-63,-63,-65
2021-03-15 11:21:32,-73,-60,-63,-65
2021-03-15 11:21:35,-72,-59,-59,-65
2021-03-15 11:21:38,-72,-63,-65,-65
2021-03-15 11:21:48,-73,-62,-64,-65
2021-03-15 11:21:48,-73,-63,-64,-64
2021-03-15 11:21:48,-73,-59,-63,-65
2021-03-15 11:21:49,-73,-58,-62,-64
2021-03-15 11:21:53,-72,-59,-63,-65
2021-03-15 11:21:54,-72,-59,-63,-62
2021-03-15 11:21:56,-73,-58,-62,-66
2021-03-15 11:22:01,-73,-58,-63,-65
2021-03-15 11:22:01,-72,-59,-62,-64
2021-03-15 11:22:05,-73,-59,-62,-64
2021-03-15 11:22:25,-72,-58,-64,-65
2021-03-15 11:22:25,-72,-59,-63,-65
2021-03-15 11:22:25,-72,-57,-64,-65
2021-03-15 11:22:25,-73,-60,-60,-65
2021-03-15 11:22:25,-73,-60,-64,-65
2021-03-15 11:22:25,-73,-59,-62,-66
2021-03-15 11:22:29,-72,-59,-63,-65
2021-03-15 11:22:36,-72,-63,-62,-65
2021-03-15 11:22:36,-72,-59,-63,-65
2021-03-15 11:22:38,-72,-57,-64,-65
2021-03-15 11:22:40,-72,-59,-64,-65
2021-03-15 11:22:42,-72,-59,-64,-65
2021-03-15 11:22:45,-72,-59,-64,-64
2021-03-15 11:22:47,-73,-59,-63,-65
2021-03-15 11:22:49,-73,-60,-63,-64
2021-03-15 11:22:52,-73,-62,-63,-65
2021-03-15 11:22:54,-73,-60,-60,-65
2021-03-15 11:22:56,-73,-60,-63,-64
2021-03-15 11:22:58,-72,-60,-63,-66

