"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 16:49:02,-48,-54,-54,-59
2021-03-16 16:49:04,-48,-56,-53,-57
2021-03-16 16:49:09,-47,-55,-55,-58
2021-03-16 16:49:13,-48,-52,-55,-56
2021-03-16 16:49:13,-47,-54,-57,-58
2021-03-16 16:49:14,-47,-55,-55,-57
2021-03-16 16:49:16,-46,-55,-55,-58
2021-03-16 16:49:18,-47,-54,-54,-58
2021-03-16 16:49:20,-47,-55,-57,-58
2021-03-16 16:49:23,-45,-54,-55,-58
2021-03-16 16:49:25,-47,-55,-54,-57
2021-03-16 16:49:27,-46,-54,-54,-58
2021-03-16 16:49:30,-47,-54,-55,-58
2021-03-16 16:49:34,-47,-54,-55,-58
2021-03-16 16:49:34,-47,-54,-55,-58
2021-03-16 16:49:36,-46,-54,-55,-58
2021-03-16 16:49:39,-47,-54,-56,-58
2021-03-16 16:49:41,-48,-55,-54,-58
2021-03-16 16:49:43,-47,-54,-55,-59
2021-03-16 16:49:46,-48,-55,-54,-58
2021-03-16 16:49:48,-48,-52,-55,-59
2021-03-16 16:49:50,-46,-54,-55,-58
2021-03-16 16:49:53,-48,-54,-55,-58
2021-03-16 16:49:55,-47,-54,-55,-57
2021-03-16 16:49:57,-48,-54,-54,-58
2021-03-16 16:50:00,-48,-54,-54,-58
2021-03-16 16:50:02,-47,-55,-54,-58
2021-03-16 16:50:04,-47,-52,-54,-58
2021-03-16 16:50:07,-48,-55,-55,-58
2021-03-16 16:50:09,-47,-54,-55,-58
2021-03-16 16:50:11,-47,-55,-55,-58
2021-03-16 16:50:13,-47,-55,-54,-57
2021-03-16 16:50:16,-47,-54,-55,-59
2021-03-16 16:50:18,-46,-55,-55,-59
2021-03-16 16:50:20,-47,-55,-54,-58
2021-03-16 16:50:23,-47,-54,-54,-58
2021-03-16 16:50:25,-46,-54,-55,-58
2021-03-16 16:50:27,-47,-54,-55,-58
2021-03-16 16:50:30,-47,-54,-55,-58
2021-03-16 16:50:34,-47,-52,-54,-58
2021-03-16 16:50:36,-47,-51,-54,-58
2021-03-16 16:50:39,-47,-54,-54,-58
2021-03-16 16:50:41,-47,-54,-53,-58
2021-03-16 16:50:46,-48,-55,-54,-58
2021-03-16 16:50:46,-44,-55,-54,-58
2021-03-16 16:50:50,-49,-54,-55,-59
2021-03-16 16:50:50,-48,-54,-55,-59
2021-03-16 16:50:53,-45,-55,-54,-58
2021-03-16 16:50:54,-47,-54,-54,-57

