"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 16:21:00,-40,-64,-64,-64
2021-03-16 16:21:03,-39,-64,-66,-64
2021-03-16 16:21:05,-39,-64,-62,-64
2021-03-16 16:21:08,-38,-64,-65,-65
2021-03-16 16:21:11,-39,-60,-65,-64
2021-03-16 16:21:13,-39,-62,-66,-64
2021-03-16 16:21:16,-38,-64,-67,-65
2021-03-16 16:21:19,-40,-64,-67,-65
2021-03-16 16:21:22,-40,-62,-66,-65
2021-03-16 16:21:25,-40,-58,-66,-65
2021-03-16 16:21:27,-40,-64,-64,-64
2021-03-16 16:21:32,-38,-61,-66,-64
2021-03-16 16:21:33,-39,-64,-67,-65
2021-03-16 16:21:36,-39,-62,-66,-64
2021-03-16 16:21:39,-39,-64,-65,-63
2021-03-16 16:21:42,-40,-65,-66,-65
2021-03-16 16:21:45,-39,-62,-67,-65
2021-03-16 16:22:02,-39,-65,-66,-64
2021-03-16 16:22:02,-40,-62,-66,-63
2021-03-16 16:22:02,-38,-64,-65,-62
2021-03-16 16:22:02,-38,-64,-64,-65
2021-03-16 16:22:02,-39,-64,-65,-65
2021-03-16 16:22:08,-39,-62,-66,-64
2021-03-16 16:22:10,-38,-64,-66,-64
2021-03-16 16:22:14,-39,-62,-66,-64
2021-03-16 16:22:16,-40,-64,-64,-64
2021-03-16 16:22:19,-38,-62,-66,-64
2021-03-16 16:22:22,-39,-60,-66,-64
2021-03-16 16:22:25,-40,-63,-66,-65
2021-03-16 16:22:28,-39,-65,-67,-64
2021-03-16 16:22:30,-40,-64,-66,-65
2021-03-16 16:22:33,-39,-61,-66,-65
2021-03-16 16:22:36,-40,-64,-67,-64
2021-03-16 16:22:38,-41,-66,-67,-64
2021-03-16 16:22:41,-39,-64,-67,-64
2021-03-16 16:22:44,-40,-64,-66,-64
2021-03-16 16:22:47,-38,-64,-66,-63
2021-03-16 16:22:50,-40,-64,-66,-65
2021-03-16 16:22:54,-40,-64,-66,-64

