"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 17:33:01,-66,-51,-55,-59
2021-03-16 17:33:04,-66,-52,-55,-60
2021-03-16 17:33:06,-66,-52,-55,-60
2021-03-16 17:33:09,-66,-52,-55,-59
2021-03-16 17:33:14,-64,-53,-54,-59
2021-03-16 17:33:16,-66,-52,-55,-60
2021-03-16 17:33:19,-66,-51,-55,-58
2021-03-16 17:33:21,-65,-53,-55,-59
2021-03-16 17:33:24,-65,-52,-55,-59
2021-03-16 17:33:26,-64,-53,-55,-60
2021-03-16 17:33:29,-66,-51,-55,-59
2021-03-16 17:33:31,-66,-52,-53,-58
2021-03-16 17:33:36,-66,-52,-55,-61
2021-03-16 17:33:39,-66,-53,-55,-58
2021-03-16 17:33:41,-65,-52,-55,-58
2021-03-16 17:33:44,-66,-53,-54,-60
2021-03-16 17:33:47,-66,-53,-55,-60
2021-03-16 17:33:47,-65,-52,-54,-59
2021-03-16 17:33:52,-66,-52,-54,-59
2021-03-16 17:33:52,-65,-50,-55,-60
2021-03-16 17:33:54,-65,-53,-55,-60
2021-03-16 17:33:59,-65,-52,-55,-60
2021-03-16 17:34:02,-65,-53,-55,-59
2021-03-16 17:34:04,-66,-52,-54,-60
2021-03-16 17:34:07,-66,-52,-55,-59
2021-03-16 17:34:10,-66,-52,-55,-60
2021-03-16 17:34:12,-65,-52,-54,-59
2021-03-16 17:34:15,-66,-53,-55,-60
2021-03-16 17:34:15,-66,-52,-55,-58
2021-03-16 17:34:17,-66,-52,-55,-59
2021-03-16 17:34:20,-65,-51,-55,-60
2021-03-16 17:34:22,-65,-53,-55,-58
2021-03-16 17:34:24,-66,-53,-55,-59
2021-03-16 17:34:27,-65,-51,-55,-59
2021-03-16 17:34:30,-65,-52,-54,-59
2021-03-16 17:34:32,-66,-53,-55,-60
2021-03-16 17:34:37,-64,-52,-55,-59
2021-03-16 17:34:40,-65,-52,-55,-61
2021-03-16 17:34:42,-66,-53,-53,-60
2021-03-16 17:34:45,-66,-53,-52,-60
2021-03-16 17:34:47,-64,-53,-55,-60
2021-03-16 17:34:50,-66,-52,-55,-60
2021-03-16 17:34:52,-66,-52,-54,-58
2021-03-16 17:34:55,-65,-52,-55,-59
2021-03-16 17:34:57,-66,-51,-55,-59

