"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 17:45:12,-59,-65,-41,-54
2021-03-16 17:45:12,-59,-65,-40,-54
2021-03-16 17:45:12,-60,-64,-41,-55
2021-03-16 17:45:12,-60,-64,-41,-56
2021-03-16 17:45:12,-58,-65,-40,-55
2021-03-16 17:45:18,-60,-65,-40,-53
2021-03-16 17:45:20,-59,-65,-41,-56
2021-03-16 17:45:23,-59,-65,-41,-56
2021-03-16 17:45:26,-59,-64,-40,-56
2021-03-16 17:45:28,-60,-64,-41,-56
2021-03-16 17:45:31,-59,-65,-41,-56
2021-03-16 17:45:34,-59,-64,-40,-56
2021-03-16 17:45:36,-60,-64,-41,-56
2021-03-16 17:45:39,-58,-65,-41,-56
2021-03-16 17:45:42,-61,-64,-41,-55
2021-03-16 17:45:44,-60,-64,-41,-56
2021-03-16 17:45:47,-60,-64,-41,-56
2021-03-16 17:45:50,-60,-65,-41,-57
2021-03-16 17:45:52,-60,-64,-42,-54
2021-03-16 17:45:55,-60,-66,-40,-56
2021-03-16 17:45:58,-59,-66,-42,-58
2021-03-16 17:46:01,-58,-64,-40,-55
2021-03-16 17:46:03,-59,-64,-41,-56
2021-03-16 17:46:06,-62,-64,-41,-56
2021-03-16 17:46:09,-59,-65,-42,-55
2021-03-16 17:46:17,-59,-64,-42,-54
2021-03-16 17:46:17,-60,-64,-42,-55
2021-03-16 17:46:19,-59,-66,-41,-54
2021-03-16 17:46:22,-60,-64,-40,-56
2021-03-16 17:46:24,-58,-65,-40,-55
2021-03-16 17:46:27,-59,-64,-41,-56
2021-03-16 17:46:30,-58,-66,-41,-56
2021-03-16 17:46:33,-60,-65,-40,-55
2021-03-16 17:46:35,-60,-65,-41,-53
2021-03-16 17:46:38,-58,-64,-41,-56
2021-03-16 17:46:40,-59,-66,-42,-55
2021-03-16 17:46:43,-59,-64,-40,-56
2021-03-16 17:46:46,-59,-63,-42,-56
2021-03-16 17:46:49,-59,-65,-40,-56
2021-03-16 17:46:51,-59,-64,-41,-55
2021-03-16 17:46:54,-59,-65,-42,-56
2021-03-16 17:46:56,-59,-64,-41,-57
2021-03-16 17:47:01,-60,-66,-41,-54
2021-03-16 17:47:04,-59,-64,-41,-56
2021-03-16 17:47:07,-60,-65,-41,-55

