"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 17:19:00,-56,-64,-44,-59
2021-03-16 17:19:03,-55,-67,-44,-59
2021-03-16 17:19:09,-56,-66,-44,-59
2021-03-16 17:19:12,-56,-65,-45,-59
2021-03-16 17:19:15,-58,-67,-44,-59
2021-03-16 17:19:17,-55,-66,-45,-59
2021-03-16 17:19:21,-55,-65,-45,-59
2021-03-16 17:19:23,-56,-65,-45,-59
2021-03-16 17:19:26,-55,-64,-44,-58
2021-03-16 17:19:26,-56,-66,-44,-60
2021-03-16 17:19:29,-57,-63,-44,-59
2021-03-16 17:19:32,-54,-65,-45,-59
2021-03-16 17:19:35,-56,-66,-44,-59
2021-03-16 17:19:41,-55,-66,-45,-58
2021-03-16 17:19:44,-55,-64,-44,-58
2021-03-16 17:19:47,-56,-64,-44,-59
2021-03-16 17:19:47,-56,-65,-44,-59
2021-03-16 17:19:49,-56,-66,-44,-59
2021-03-16 17:19:52,-55,-65,-44,-59
2021-03-16 17:19:55,-55,-65,-45,-60
2021-03-16 17:19:58,-56,-66,-45,-59
2021-03-16 17:20:07,-54,-65,-44,-60
2021-03-16 17:20:09,-55,-65,-44,-59
2021-03-16 17:20:13,-55,-65,-45,-59
2021-03-16 17:20:15,-54,-65,-45,-60
2021-03-16 17:20:21,-55,-65,-46,-58
2021-03-16 17:20:21,-56,-64,-45,-59
2021-03-16 17:20:24,-56,-66,-44,-59
2021-03-16 17:20:26,-54,-65,-45,-59
2021-03-16 17:20:29,-56,-66,-44,-59
2021-03-16 17:20:32,-56,-65,-45,-60
2021-03-16 17:20:35,-57,-66,-45,-58
2021-03-16 17:20:38,-56,-64,-43,-59
2021-03-16 17:20:41,-57,-64,-44,-59
2021-03-16 17:20:43,-56,-65,-57,-59
2021-03-16 17:20:46,-56,-65,-44,-56
2021-03-16 17:20:52,-56,-66,-44,-59
2021-03-16 17:20:54,-56,-65,-45,-57
2021-03-16 17:20:55,-55,-66,-45,-61
2021-03-16 17:20:57,-56,-65,-45,-58

