"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 17:27:00,-64,-65,-51,-50
2021-03-16 17:27:00,-64,-65,-50,-47
2021-03-16 17:27:00,-65,-65,-50,-50
2021-03-16 17:27:00,-65,-66,-50,-48
2021-03-16 17:27:00,-65,-67,-52,-50
2021-03-16 17:27:00,-62,-64,-50,-50
2021-03-16 17:27:00,-65,-66,-50,-48
2021-03-16 17:27:02,-66,-67,-50,-51
2021-03-16 17:27:04,-63,-65,-50,-50
2021-03-16 17:27:07,-66,-65,-50,-47
2021-03-16 17:27:10,-64,-67,-50,-50
2021-03-16 17:27:13,-66,-67,-51,-46
2021-03-16 17:27:15,-62,-65,-50,-50
2021-03-16 17:27:18,-65,-65,-50,-49
2021-03-16 17:27:23,-65,-65,-50,-50
2021-03-16 17:27:26,-64,-66,-51,-50
2021-03-16 17:27:28,-64,-66,-50,-49
2021-03-16 17:27:31,-62,-65,-50,-50
2021-03-16 17:27:34,-65,-67,-50,-50
2021-03-16 17:27:36,-64,-66,-51,-51
2021-03-16 17:27:39,-66,-65,-50,-49
2021-03-16 17:27:42,-65,-66,-51,-50
2021-03-16 17:27:44,-65,-64,-50,-49
2021-03-16 17:27:45,-65,-66,-50,-50
2021-03-16 17:27:47,-66,-67,-51,-49
2021-03-16 17:27:50,-65,-64,-51,-49
2021-03-16 17:27:52,-65,-65,-50,-50
2021-03-16 17:27:55,-65,-65,-50,-47
2021-03-16 17:27:58,-65,-66,-50,-50
2021-03-16 17:28:00,-64,-65,-50,-50
2021-03-16 17:28:03,-65,-67,-50,-49
2021-03-16 17:28:08,-65,-66,-51,-50
2021-03-16 17:28:11,-65,-64,-50,-50
2021-03-16 17:28:14,-66,-66,-50,-50
2021-03-16 17:28:16,-66,-67,-50,-49
2021-03-16 17:28:19,-63,-66,-51,-49
2021-03-16 17:28:22,-64,-64,-50,-51
2021-03-16 17:28:25,-65,-65,-50,-50
2021-03-16 17:28:29,-65,-65,-50,-49
2021-03-16 17:28:29,-65,-67,-51,-50
2021-03-16 17:28:30,-66,-67,-50,-47
2021-03-16 17:28:35,-66,-64,-50,-50
2021-03-16 17:28:38,-64,-67,-49,-49
2021-03-16 17:28:41,-63,-66,-50,-48
2021-03-16 17:28:41,-67,-66,-50,-50
2021-03-16 17:28:43,-64,-64,-51,-50
2021-03-16 17:28:46,-65,-66,-50,-50
2021-03-16 17:28:49,-65,-66,-51,-50
2021-03-16 17:28:51,-65,-66,-49,-50
2021-03-16 17:28:54,-64,-66,-50,-50
2021-03-16 17:28:57,-64,-65,-50,-50

