"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 16:37:00,-58,-48,-54,-63
2021-03-16 16:37:02,-58,-46,-54,-64
2021-03-16 16:37:02,-57,-48,-55,-63
2021-03-16 16:37:05,-57,-48,-53,-64
2021-03-16 16:37:08,-58,-48,-54,-64
2021-03-16 16:37:38,-58,-48,-55,-64
2021-03-16 16:37:41,-57,-46,-54,-63
2021-03-16 16:37:43,-59,-48,-54,-63
2021-03-16 16:37:46,-58,-48,-55,-64
2021-03-16 16:37:49,-58,-48,-54,-64
2021-03-16 16:37:52,-58,-48,-55,-63
2021-03-16 16:38:07,-58,-48,-54,-63
2021-03-16 16:38:07,-56,-48,-54,-64
2021-03-16 16:38:07,-58,-47,-54,-64
2021-03-16 16:38:07,-58,-48,-55,-63
2021-03-16 16:38:07,-58,-44,-54,-64
2021-03-16 16:38:07,-58,-49,-53,-64
2021-03-16 16:38:12,-59,-48,-53,-63
2021-03-16 16:38:15,-59,-47,-53,-64
2021-03-16 16:38:17,-58,-48,-54,-63
2021-03-16 16:38:21,-58,-48,-54,-64
2021-03-16 16:38:23,-58,-50,-54,-63
2021-03-16 16:38:25,-58,-48,-54,-64
2021-03-16 16:38:28,-58,-48,-52,-63
2021-03-16 16:38:31,-58,-48,-54,-64
2021-03-16 16:38:33,-58,-49,-53,-65
2021-03-16 16:38:36,-57,-47,-54,-64
2021-03-16 16:38:38,-59,-47,-54,-64
2021-03-16 16:38:41,-58,-48,-55,-63
2021-03-16 16:38:45,-58,-49,-52,-63
2021-03-16 16:38:59,-58,-47,-54,-64
2021-03-16 16:38:59,-58,-52,-54,-64
2021-03-16 16:38:59,-58,-48,-54,-64
2021-03-16 16:38:59,-58,-48,-54,-65

