"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 17:23:01,-61,-56,-46,-55
2021-03-16 17:23:03,-62,-54,-44,-55
2021-03-16 17:23:09,-61,-55,-46,-55
2021-03-16 17:23:11,-62,-56,-46,-53
2021-03-16 17:23:14,-61,-57,-44,-55
2021-03-16 17:23:17,-61,-56,-46,-56
2021-03-16 17:23:19,-62,-57,-46,-51
2021-03-16 17:23:22,-61,-56,-46,-56
2021-03-16 17:23:25,-62,-56,-46,-54
2021-03-16 17:23:44,-62,-56,-44,-56
2021-03-16 17:23:44,-60,-56,-45,-56
2021-03-16 17:23:44,-61,-55,-44,-55
2021-03-16 17:23:44,-62,-56,-45,-55
2021-03-16 17:23:49,-61,-56,-44,-55
2021-03-16 17:23:52,-61,-57,-46,-55
2021-03-16 17:23:54,-61,-56,-46,-55
2021-03-16 17:23:57,-62,-55,-45,-56
2021-03-16 17:24:00,-61,-56,-44,-55
2021-03-16 17:24:03,-62,-57,-46,-55
2021-03-16 17:24:08,-60,-56,-46,-53
2021-03-16 17:24:11,-62,-56,-46,-54
2021-03-16 17:24:14,-62,-54,-46,-55
2021-03-16 17:24:16,-61,-56,-46,-55
2021-03-16 17:24:19,-62,-57,-46,-56
2021-03-16 17:24:22,-62,-56,-45,-55
2021-03-16 17:24:24,-61,-56,-44,-53
2021-03-16 17:24:27,-61,-56,-45,-55
2021-03-16 17:24:30,-61,-56,-44,-55
2021-03-16 17:24:30,-62,-55,-44,-55
2021-03-16 17:24:32,-62,-56,-46,-52
2021-03-16 17:24:35,-61,-56,-47,-56
2021-03-16 17:24:38,-62,-56,-46,-55
2021-03-16 17:24:41,-62,-56,-44,-53
2021-03-16 17:24:44,-60,-57,-47,-55
2021-03-16 17:24:50,-61,-56,-44,-55
2021-03-16 17:24:57,-62,-56,-46,-53
2021-03-16 17:24:57,-62,-57,-45,-55
2021-03-16 17:24:57,-63,-54,-46,-56

