"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 17:30:01,-56,-58,-51,-48
2021-03-16 17:30:04,-56,-58,-51,-50
2021-03-16 17:30:06,-56,-58,-51,-48
2021-03-16 17:30:09,-56,-59,-51,-49
2021-03-16 17:30:12,-56,-59,-51,-47
2021-03-16 17:30:17,-55,-60,-51,-48
2021-03-16 17:30:20,-55,-59,-51,-48
2021-03-16 17:30:23,-54,-59,-51,-48
2021-03-16 17:30:25,-56,-59,-51,-48
2021-03-16 17:30:28,-55,-59,-51,-49
2021-03-16 17:30:31,-56,-59,-51,-48
2021-03-16 17:30:33,-56,-59,-51,-48
2021-03-16 17:30:36,-55,-59,-51,-49
2021-03-16 17:30:39,-55,-59,-51,-48
2021-03-16 17:30:41,-57,-59,-51,-48
2021-03-16 17:30:44,-56,-59,-51,-48
2021-03-16 17:30:47,-56,-60,-51,-48
2021-03-16 17:30:47,-55,-58,-52,-48
2021-03-16 17:30:49,-56,-59,-51,-46
2021-03-16 17:30:52,-56,-58,-51,-49
2021-03-16 17:30:55,-55,-60,-49,-48
2021-03-16 17:31:00,-55,-60,-51,-48
2021-03-16 17:31:03,-56,-60,-51,-49
2021-03-16 17:31:05,-56,-59,-51,-48
2021-03-16 17:31:08,-56,-58,-50,-48
2021-03-16 17:31:11,-56,-59,-51,-49
2021-03-16 17:31:13,-56,-59,-51,-48
2021-03-16 17:31:16,-56,-59,-51,-48
2021-03-16 17:31:18,-56,-59,-51,-48
2021-03-16 17:31:21,-56,-58,-51,-48
2021-03-16 17:31:21,-55,-59,-51,-47
2021-03-16 17:31:24,-56,-59,-51,-46
2021-03-16 17:31:26,-55,-59,-51,-47
2021-03-16 17:31:29,-53,-59,-51,-49
2021-03-16 17:31:33,-55,-59,-51,-48
2021-03-16 17:31:36,-56,-59,-51,-48
2021-03-16 17:31:39,-56,-59,-50,-47
2021-03-16 17:31:39,-56,-59,-51,-48
2021-03-16 17:31:41,-54,-59,-51,-49
2021-03-16 17:31:46,-55,-59,-51,-49
2021-03-16 17:31:51,-55,-59,-50,-48
2021-03-16 17:31:51,-55,-59,-50,-48
2021-03-16 17:31:54,-56,-59,-51,-51
2021-03-16 17:31:54,-55,-59,-51,-48
2021-03-16 17:31:56,-56,-59,-51,-49
2021-03-16 17:31:58,-56,-59,-50,-47

