"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 12:18:58,-66,-52,-60,-57
2021-03-15 12:19:02,-68,-54,-61,-58
2021-03-15 12:19:03,-66,-55,-62,-55
2021-03-15 12:19:14,-66,-52,-64,-56
2021-03-15 12:19:14,-66,-56,-64,-55
2021-03-15 12:19:14,-66,-54,-63,-55
2021-03-15 12:19:16,-67,-54,-62,-58
2021-03-15 12:19:19,-68,-55,-62,-57
2021-03-15 12:19:21,-66,-55,-61,-57
2021-03-15 12:19:24,-66,-54,-63,-55
2021-03-15 12:19:27,-66,-54,-62,-57
2021-03-15 12:19:29,-67,-55,-62,-57
2021-03-15 12:19:32,-65,-55,-63,-57
2021-03-15 12:19:34,-67,-53,-61,-58
2021-03-15 12:19:38,-66,-54,-61,-57
2021-03-15 12:19:39,-67,-54,-63,-57
2021-03-15 12:19:42,-66,-53,-63,-57
2021-03-15 12:19:44,-67,-55,-63,-57
2021-03-15 12:19:46,-67,-55,-63,-58
2021-03-15 12:19:49,-66,-53,-64,-56
2021-03-15 12:19:52,-68,-54,-63,-57
2021-03-15 12:19:54,-67,-55,-63,-57
2021-03-15 12:19:56,-66,-54,-63,-57
2021-03-15 12:19:59,-65,-55,-63,-57
2021-03-15 12:20:01,-65,-55,-61,-58
2021-03-15 12:20:04,-65,-55,-61,-57
2021-03-15 12:20:07,-65,-55,-62,-57
2021-03-15 12:20:09,-66,-53,-62,-57
2021-03-15 12:20:13,-67,-54,-61,-55
2021-03-15 12:20:50,-66,-55,-63,-57
2021-03-15 12:20:51,-65,-52,-62,-59
2021-03-15 12:20:52,-67,-55,-62,-58
2021-03-15 12:21:00,-66,-53,-63,-57
2021-03-15 12:21:00,-66,-53,-63,-56

