"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 16:44:02,-66,-44,-54,-66
2021-03-18 16:44:05,-65,-46,-54,-66
2021-03-18 16:44:08,-65,-45,-55,-65
2021-03-18 16:44:10,-65,-45,-54,-65
2021-03-18 16:44:13,-65,-44,-55,-65
2021-03-18 16:44:16,-65,-45,-54,-66
2021-03-18 16:44:18,-65,-45,-53,-67
2021-03-18 16:44:21,-66,-44,-55,-67
2021-03-18 16:44:24,-65,-45,-55,-67
2021-03-18 16:44:26,-65,-44,-54,-66
2021-03-18 16:44:30,-65,-44,-54,-67
2021-03-18 16:44:32,-65,-44,-54,-66
2021-03-18 16:44:34,-65,-44,-54,-66
2021-03-18 16:44:37,-65,-44,-54,-68
2021-03-18 16:44:40,-65,-44,-55,-68
2021-03-18 16:44:43,-65,-44,-54,-65
2021-03-18 16:44:45,-65,-45,-55,-65
2021-03-18 16:44:50,-65,-42,-55,-65
2021-03-18 16:44:51,-65,-44,-55,-65
2021-03-18 16:44:53,-65,-44,-54,-68
2021-03-18 16:44:56,-65,-44,-54,-66
2021-03-18 16:44:59,-66,-45,-55,-65
2021-03-18 16:45:02,-65,-44,-55,-66
2021-03-18 16:45:04,-65,-44,-55,-67
2021-03-18 16:45:07,-65,-44,-55,-66
2021-03-18 16:45:10,-65,-44,-56,-67
2021-03-18 16:45:12,-65,-45,-53,-65
2021-03-18 16:45:14,-65,-44,-55,-65
2021-03-18 16:45:17,-65,-44,-54,-67
2021-03-18 16:45:19,-66,-44,-54,-66
2021-03-18 16:45:22,-65,-44,-54,-65
2021-03-18 16:45:24,-66,-44,-54,-66
2021-03-18 16:45:27,-66,-44,-55,-66
2021-03-18 16:45:29,-65,-44,-55,-66
2021-03-18 16:45:32,-65,-44,-54,-66
2021-03-18 16:45:34,-65,-44,-54,-66
2021-03-18 16:45:37,-66,-44,-54,-68
2021-03-18 16:45:39,-65,-44,-54,-66
2021-03-18 16:45:42,-65,-44,-55,-67
2021-03-18 16:45:44,-65,-44,-56,-67
2021-03-18 16:45:47,-65,-44,-54,-67
2021-03-18 16:45:49,-65,-44,-54,-68
2021-03-18 16:45:52,-65,-44,-54,-66
2021-03-18 16:45:54,-65,-44,-55,-66
2021-03-18 16:45:57,-65,-45,-54,-67
2021-03-18 16:45:59,-65,-45,-54,-68

