"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 17:09:31,-52,-54,-56,-44
2021-03-18 17:09:31,-52,-54,-57,-44
2021-03-18 17:09:31,-52,-56,-56,-43
2021-03-18 17:09:31,-51,-55,-56,-45
2021-03-18 17:09:31,-52,-56,-56,-44
2021-03-18 17:09:31,-52,-55,-56,-44
2021-03-18 17:09:31,-53,-55,-56,-44
2021-03-18 17:09:34,-52,-55,-58,-44
2021-03-18 17:09:36,-52,-54,-56,-44
2021-03-18 17:09:38,-52,-55,-56,-44
2021-03-18 17:09:41,-51,-55,-56,-44
2021-03-18 17:09:44,-50,-55,-56,-46
2021-03-18 17:09:46,-53,-55,-56,-44
2021-03-18 17:09:49,-52,-56,-56,-41
2021-03-18 17:09:51,-51,-55,-57,-45
2021-03-18 17:09:54,-52,-56,-56,-44
2021-03-18 17:09:56,-52,-55,-56,-45
2021-03-18 17:09:59,-52,-54,-56,-45
2021-03-18 17:10:01,-50,-56,-57,-44
2021-03-18 17:10:04,-52,-55,-57,-45
2021-03-18 17:10:06,-50,-55,-56,-44
2021-03-18 17:10:09,-52,-55,-56,-44
2021-03-18 17:10:11,-52,-52,-56,-44
2021-03-18 17:10:14,-51,-55,-57,-44
2021-03-18 17:10:16,-52,-56,-56,-44
2021-03-18 17:10:19,-52,-55,-56,-43
2021-03-18 17:10:21,-52,-53,-56,-45
2021-03-18 17:10:24,-52,-55,-56,-44
2021-03-18 17:10:26,-52,-56,-56,-44
2021-03-18 17:10:29,-52,-55,-56,-45
2021-03-18 17:10:31,-51,-55,-56,-44
2021-03-18 17:10:34,-53,-56,-56,-44
2021-03-18 17:10:36,-52,-55,-56,-43
2021-03-18 17:10:39,-52,-56,-56,-44
2021-03-18 17:10:41,-52,-56,-56,-42
2021-03-18 17:10:44,-52,-55,-56,-45
2021-03-18 17:10:46,-52,-55,-56,-44
2021-03-18 17:10:49,-52,-54,-56,-44
2021-03-18 17:10:53,-52,-56,-56,-44
2021-03-18 17:11:21,-52,-55,-56,-44
2021-03-18 17:11:24,-52,-53,-57,-44
2021-03-18 17:11:26,-52,-55,-56,-45
2021-03-18 17:11:29,-52,-55,-56,-44

