"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 17:52:20,-55,-57,-46,-58
2021-03-18 17:52:23,-53,-58,-47,-57
2021-03-18 17:52:25,-53,-58,-48,-57
2021-03-18 17:52:28,-55,-54,-47,-58
2021-03-18 17:52:30,-52,-58,-47,-58
2021-03-18 17:52:33,-54,-57,-47,-58
2021-03-18 17:52:35,-55,-58,-46,-57
2021-03-18 17:52:39,-55,-56,-47,-57
2021-03-18 17:52:40,-52,-58,-47,-58
2021-03-18 17:52:43,-55,-57,-47,-57
2021-03-18 17:52:45,-55,-57,-46,-57
2021-03-18 17:52:49,-54,-58,-48,-57
2021-03-18 17:52:50,-53,-57,-47,-57
2021-03-18 17:52:53,-55,-57,-47,-57
2021-03-18 17:52:55,-55,-57,-47,-58
2021-03-18 17:52:59,-52,-57,-47,-58
2021-03-18 17:53:00,-50,-53,-47,-58
2021-03-18 17:53:03,-55,-58,-47,-58
2021-03-18 17:53:05,-53,-58,-47,-58
2021-03-18 17:53:08,-53,-58,-47,-58
2021-03-18 17:53:10,-55,-58,-47,-57
2021-03-18 17:53:14,-53,-58,-46,-57
2021-03-18 17:53:15,-53,-58,-48,-57
2021-03-18 17:53:17,-55,-58,-47,-57
2021-03-18 17:53:21,-56,-58,-47,-54
2021-03-18 17:53:24,-53,-58,-46,-58
2021-03-18 17:53:25,-52,-58,-47,-57
2021-03-18 17:53:27,-55,-59,-47,-57
2021-03-18 17:53:30,-54,-57,-47,-58
2021-03-18 17:53:32,-53,-57,-47,-57
2021-03-18 17:53:35,-54,-58,-47,-58
2021-03-18 17:53:37,-55,-58,-46,-59
2021-03-18 17:53:41,-55,-57,-47,-58
2021-03-18 17:53:42,-55,-58,-47,-57
2021-03-18 17:53:45,-54,-57,-47,-57
2021-03-18 17:53:48,-53,-57,-47,-57
2021-03-18 17:53:50,-55,-58,-47,-57
2021-03-18 17:53:52,-55,-54,-48,-57
2021-03-18 17:53:55,-54,-57,-47,-57
2021-03-18 17:53:57,-55,-58,-47,-58
2021-03-18 17:54:00,-53,-58,-47,-57
2021-03-18 17:54:02,-55,-58,-51,-57
2021-03-18 17:54:05,-55,-58,-45,-57
2021-03-18 17:54:08,-55,-57,-47,-57
2021-03-18 17:54:10,-55,-57,-47,-58
2021-03-18 17:54:13,-53,-57,-47,-57
2021-03-18 17:54:15,-55,-58,-48,-57
2021-03-18 17:54:17,-55,-53,-47,-59

