"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 17:18:09,-62,-52,-57,-44
2021-03-15 17:18:11,-62,-52,-58,-45
2021-03-15 17:18:14,-59,-52,-57,-45
2021-03-15 17:18:16,-63,-52,-57,-44
2021-03-15 17:18:19,-62,-52,-57,-44
2021-03-15 17:18:21,-62,-52,-56,-44
2021-03-15 17:18:26,-62,-52,-55,-45
2021-03-15 17:18:28,-62,-49,-57,-45
2021-03-15 17:18:29,-62,-52,-55,-45
2021-03-15 17:18:31,-63,-52,-57,-44
2021-03-15 17:18:34,-62,-52,-57,-45
2021-03-15 17:18:36,-62,-52,-57,-44
2021-03-15 17:18:39,-63,-52,-57,-45
2021-03-15 17:18:56,-62,-52,-57,-45
2021-03-15 17:18:56,-62,-52,-56,-45
2021-03-15 17:18:56,-62,-52,-56,-45
2021-03-15 17:18:56,-62,-52,-56,-45
2021-03-15 17:18:56,-62,-51,-57,-45
2021-03-15 17:19:01,-62,-51,-56,-45
2021-03-15 17:19:04,-62,-52,-57,-45
2021-03-15 17:19:06,-63,-53,-57,-45
2021-03-15 17:19:09,-62,-52,-57,-45
2021-03-15 17:19:11,-63,-52,-57,-45
2021-03-15 17:19:14,-62,-52,-55,-45
2021-03-15 17:19:16,-62,-52,-54,-45
2021-03-15 17:19:19,-62,-52,-57,-45
2021-03-15 17:19:21,-62,-50,-57,-45
2021-03-15 17:19:24,-63,-52,-55,-43
2021-03-15 17:19:26,-62,-52,-57,-44
2021-03-15 17:19:29,-62,-52,-57,-44
2021-03-15 17:19:31,-62,-52,-53,-45
2021-03-15 17:19:34,-62,-51,-55,-45
2021-03-15 17:19:36,-62,-52,-57,-45
2021-03-15 17:19:39,-62,-52,-57,-45
2021-03-15 17:19:41,-62,-51,-57,-45
2021-03-15 17:19:44,-62,-53,-57,-43
2021-03-15 17:19:46,-62,-52,-53,-46
2021-03-15 17:19:57,-63,-53,-57,-45
2021-03-15 17:19:57,-62,-53,-57,-44
2021-03-15 17:19:57,-62,-50,-56,-46
2021-03-15 17:19:57,-63,-52,-57,-45
2021-03-15 17:19:59,-62,-52,-57,-45
2021-03-15 17:20:01,-62,-52,-57,-44

