"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 16:01:00,-51,-60,-58,-62
2021-03-15 16:01:02,-50,-60,-58,-61
2021-03-15 16:01:02,-50,-60,-57,-61
2021-03-15 16:01:04,-49,-60,-59,-61
2021-03-15 16:01:07,-50,-60,-56,-61
2021-03-15 16:01:09,-50,-60,-55,-62
2021-03-15 16:01:11,-51,-60,-57,-61
2021-03-15 16:01:14,-49,-60,-57,-61
2021-03-15 16:01:18,-51,-60,-57,-61
2021-03-15 16:01:20,-50,-60,-57,-60
2021-03-15 16:01:20,-51,-60,-54,-61
2021-03-15 16:01:23,-50,-60,-55,-61
2021-03-15 16:01:25,-51,-60,-57,-61
2021-03-15 16:01:28,-50,-61,-57,-61
2021-03-15 16:01:32,-49,-60,-57,-61
2021-03-15 16:01:37,-49,-60,-58,-61
2021-03-15 16:01:37,-50,-60,-57,-61
2021-03-15 16:01:39,-50,-60,-57,-61
2021-03-15 16:01:42,-51,-60,-57,-60
2021-03-15 16:01:44,-50,-60,-58,-62
2021-03-15 16:01:46,-50,-60,-57,-61
2021-03-15 16:01:49,-50,-60,-55,-61
2021-03-15 16:01:51,-50,-60,-57,-61
2021-03-15 16:01:53,-49,-60,-58,-61
2021-03-15 16:01:56,-52,-60,-57,-61
2021-03-15 16:01:58,-51,-60,-57,-61
2021-03-15 16:02:00,-50,-60,-57,-60
2021-03-15 16:02:03,-50,-60,-57,-62
2021-03-15 16:02:05,-50,-61,-55,-61
2021-03-15 16:02:07,-50,-60,-56,-61
2021-03-15 16:02:11,-50,-60,-55,-60
2021-03-15 16:02:11,-50,-60,-57,-60
2021-03-15 16:02:12,-50,-60,-57,-61
2021-03-15 16:02:14,-49,-60,-57,-61
2021-03-15 16:02:16,-50,-58,-58,-61
2021-03-15 16:02:21,-50,-61,-57,-62
2021-03-15 16:02:23,-50,-60,-57,-61
2021-03-15 16:02:23,-50,-59,-56,-60
2021-03-15 16:02:25,-51,-59,-57,-60
2021-03-15 16:02:28,-50,-60,-55,-60
2021-03-15 16:02:30,-50,-60,-57,-60
2021-03-15 16:02:33,-50,-61,-57,-61
2021-03-15 16:02:35,-50,-60,-57,-62
2021-03-15 16:02:37,-50,-60,-58,-61
2021-03-15 16:02:40,-50,-60,-57,-60
2021-03-15 16:02:42,-48,-60,-57,-61
2021-03-15 16:02:44,-50,-57,-54,-62
2021-03-15 16:02:46,-50,-60,-56,-61
2021-03-15 16:02:48,-50,-60,-53,-61
2021-03-15 16:02:51,-50,-60,-57,-61
2021-03-15 16:02:53,-50,-60,-58,-61
2021-03-15 16:02:55,-50,-60,-57,-61
2021-03-15 16:02:58,-50,-61,-56,-61
2021-03-15 16:03:00,-51,-60,-56,-60

