"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 16:05:00,-44,-48,-68,-58
2021-03-15 16:05:03,-45,-48,-64,-58
2021-03-15 16:05:05,-44,-48,-64,-59
2021-03-15 16:05:08,-45,-48,-65,-58
2021-03-15 16:05:10,-46,-48,-66,-59
2021-03-15 16:05:12,-43,-49,-67,-58
2021-03-15 16:05:13,-46,-48,-66,-58
2021-03-15 16:05:15,-44,-48,-64,-59
2021-03-15 16:05:18,-44,-48,-64,-59
2021-03-15 16:05:20,-44,-48,-68,-59
2021-03-15 16:05:23,-45,-48,-68,-58
2021-03-15 16:05:25,-45,-48,-67,-59
2021-03-15 16:05:28,-45,-48,-64,-58
2021-03-15 16:05:30,-45,-47,-66,-59
2021-03-15 16:05:33,-44,-50,-67,-58
2021-03-15 16:05:35,-46,-48,-67,-58
2021-03-15 16:05:40,-46,-48,-68,-59
2021-03-15 16:05:43,-46,-48,-64,-59
2021-03-15 16:05:43,-45,-47,-64,-60
2021-03-15 16:05:45,-46,-48,-67,-59
2021-03-15 16:05:48,-44,-48,-67,-59
2021-03-15 16:05:50,-45,-48,-67,-59
2021-03-15 16:05:53,-45,-48,-67,-58
2021-03-15 16:05:55,-45,-48,-64,-59
2021-03-15 16:06:00,-45,-48,-64,-58
2021-03-15 16:06:03,-45,-49,-67,-59
2021-03-15 16:06:05,-43,-48,-64,-59
2021-03-15 16:06:08,-46,-48,-65,-58
2021-03-15 16:06:08,-45,-48,-64,-59
2021-03-15 16:06:12,-46,-48,-66,-59
2021-03-15 16:06:18,-46,-48,-64,-59
2021-03-15 16:06:18,-46,-48,-64,-59
2021-03-15 16:06:18,-44,-48,-65,-59
2021-03-15 16:06:20,-42,-48,-67,-59
2021-03-15 16:06:23,-46,-48,-64,-59
2021-03-15 16:06:26,-46,-48,-66,-59
2021-03-15 16:06:28,-45,-49,-65,-58
2021-03-15 16:06:33,-44,-48,-65,-59
2021-03-15 16:06:35,-43,-48,-67,-59
2021-03-15 16:06:35,-45,-48,-65,-59
2021-03-15 16:06:37,-46,-48,-68,-59
2021-03-15 16:06:40,-46,-51,-66,-59
2021-03-15 16:06:42,-46,-48,-66,-59
2021-03-15 16:06:45,-46,-48,-64,-59
2021-03-15 16:06:47,-45,-48,-64,-59
2021-03-15 16:06:50,-45,-47,-65,-59
2021-03-15 16:06:52,-46,-48,-64,-58
2021-03-15 16:06:58,-45,-48,-65,-58
2021-03-15 16:07:00,-45,-48,-65,-58

