"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 15:57:00,-42,-54,-56,-51
2021-03-15 15:57:03,-41,-54,-56,-51
2021-03-15 15:57:05,-40,-54,-56,-51
2021-03-15 15:57:10,-41,-54,-56,-51
2021-03-15 15:57:12,-41,-54,-56,-51
2021-03-15 15:57:13,-39,-54,-56,-52
2021-03-15 15:57:16,-40,-54,-57,-49
2021-03-15 15:57:18,-41,-54,-56,-51
2021-03-15 15:57:21,-41,-54,-56,-51
2021-03-15 15:57:23,-40,-54,-56,-51
2021-03-15 15:57:26,-39,-54,-56,-49
2021-03-15 15:57:31,-41,-54,-57,-50
2021-03-15 15:57:33,-40,-54,-56,-51
2021-03-15 15:57:36,-41,-52,-57,-51
2021-03-15 15:57:39,-41,-54,-56,-54
2021-03-15 15:57:39,-40,-54,-56,-51
2021-03-15 15:57:41,-41,-53,-57,-50
2021-03-15 15:57:44,-41,-54,-56,-51
2021-03-15 15:57:46,-40,-53,-56,-50
2021-03-15 15:57:49,-41,-54,-57,-51
2021-03-15 15:57:54,-41,-52,-57,-51
2021-03-15 15:57:56,-41,-54,-56,-50
2021-03-15 15:57:59,-41,-54,-57,-51
2021-03-15 15:58:01,-40,-54,-56,-50
2021-03-15 15:58:04,-41,-51,-57,-51
2021-03-15 15:58:06,-41,-54,-56,-51
2021-03-15 15:58:09,-41,-53,-57,-51
2021-03-15 15:58:09,-41,-54,-56,-50
2021-03-15 15:58:11,-42,-52,-56,-52
2021-03-15 15:58:14,-41,-54,-56,-52
2021-03-15 15:58:16,-41,-54,-56,-49
2021-03-15 15:58:18,-40,-54,-57,-51
2021-03-15 15:58:21,-41,-53,-56,-51
2021-03-15 15:58:23,-40,-54,-56,-51
2021-03-15 15:58:26,-39,-54,-56,-51
2021-03-15 15:58:28,-40,-54,-56,-51
2021-03-15 15:58:33,-40,-54,-56,-51
2021-03-15 15:58:36,-41,-52,-57,-51
2021-03-15 15:58:38,-41,-51,-57,-51
2021-03-15 15:58:41,-39,-54,-56,-51
2021-03-15 15:58:43,-41,-54,-57,-51
2021-03-15 15:58:46,-41,-54,-56,-51
2021-03-15 15:58:48,-39,-54,-56,-51
2021-03-15 15:58:51,-39,-54,-57,-51
2021-03-15 15:58:53,-41,-54,-56,-51
2021-03-15 15:58:55,-41,-54,-56,-51
2021-03-15 15:58:58,-41,-54,-55,-51
2021-03-15 15:59:01,-40,-54,-57,-51

