"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 17:26:59,-65,-58,-46,-56
2021-03-15 17:27:01,-65,-59,-46,-56
2021-03-15 17:27:03,-64,-59,-46,-56
2021-03-15 17:27:06,-65,-59,-46,-54
2021-03-15 17:27:08,-64,-59,-46,-56
2021-03-15 17:27:11,-65,-58,-47,-56
2021-03-15 17:27:13,-65,-58,-46,-56
2021-03-15 17:27:18,-65,-59,-46,-56
2021-03-15 17:27:21,-65,-59,-47,-56
2021-03-15 17:27:25,-65,-59,-46,-57
2021-03-15 17:27:25,-65,-59,-46,-56
2021-03-15 17:27:25,-64,-59,-45,-56
2021-03-15 17:27:28,-65,-59,-47,-55
2021-03-15 17:27:31,-65,-59,-46,-56
2021-03-15 17:27:48,-64,-59,-46,-56
2021-03-15 17:27:48,-64,-59,-47,-56
2021-03-15 17:27:48,-65,-57,-47,-56
2021-03-15 17:27:48,-65,-59,-46,-56
2021-03-15 17:27:54,-65,-59,-46,-56
2021-03-15 17:27:56,-65,-59,-47,-56
2021-03-15 17:27:59,-64,-59,-47,-56
2021-03-15 17:28:01,-65,-58,-46,-56
2021-03-15 17:28:04,-65,-59,-46,-56
2021-03-15 17:28:06,-65,-60,-47,-56
2021-03-15 17:28:09,-65,-59,-46,-56
2021-03-15 17:28:11,-65,-59,-46,-57
2021-03-15 17:28:14,-65,-59,-47,-56
2021-03-15 17:28:16,-65,-59,-45,-56
2021-03-15 17:28:19,-65,-59,-46,-56
2021-03-15 17:28:21,-65,-59,-47,-56
2021-03-15 17:28:24,-65,-59,-46,-56
2021-03-15 17:28:27,-65,-59,-47,-56
2021-03-15 17:28:30,-65,-59,-46,-56
2021-03-15 17:28:32,-65,-59,-47,-56
2021-03-15 17:28:35,-65,-58,-47,-56
2021-03-15 17:28:37,-65,-59,-47,-54
2021-03-15 17:28:40,-64,-59,-46,-56
2021-03-15 17:28:42,-65,-59,-47,-55
2021-03-15 17:28:47,-65,-58,-46,-56
2021-03-15 17:28:50,-64,-59,-46,-56
2021-03-15 17:28:55,-65,-58,-46,-55
2021-03-15 17:28:58,-65,-59,-47,-55
2021-03-15 17:28:58,-64,-59,-47,-55

