"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-15 16:49:00,-53,-47,-52,-57
2021-03-15 16:49:02,-53,-46,-50,-56
2021-03-15 16:49:05,-53,-47,-52,-57
2021-03-15 16:49:07,-53,-47,-49,-56
2021-03-15 16:49:09,-51,-47,-51,-57
2021-03-15 16:49:11,-53,-47,-51,-57
2021-03-15 16:49:14,-53,-47,-51,-56
2021-03-15 16:49:16,-53,-47,-51,-56
2021-03-15 16:49:19,-51,-47,-51,-56
2021-03-15 16:49:21,-53,-47,-51,-57
2021-03-15 16:49:23,-53,-47,-51,-57
2021-03-15 16:49:26,-53,-47,-51,-56
2021-03-15 16:49:28,-53,-47,-51,-56
2021-03-15 16:49:30,-53,-47,-49,-56
2021-03-15 16:49:32,-54,-46,-52,-56
2021-03-15 16:49:34,-53,-47,-52,-56
2021-03-15 16:49:37,-53,-47,-51,-57
2021-03-15 16:49:39,-53,-44,-51,-56
2021-03-15 16:49:41,-53,-47,-51,-57
2021-03-15 16:49:44,-53,-46,-50,-56
2021-03-15 16:49:46,-53,-47,-51,-56
2021-03-15 16:49:48,-53,-47,-51,-56
2021-03-15 16:49:51,-53,-46,-51,-58
2021-03-15 16:49:53,-51,-47,-51,-57
2021-03-15 16:49:56,-53,-47,-52,-56
2021-03-15 16:49:58,-53,-47,-51,-57
2021-03-15 16:50:00,-53,-47,-51,-57
2021-03-15 16:50:02,-53,-47,-52,-56
2021-03-15 16:50:05,-53,-47,-52,-56
2021-03-15 16:50:07,-53,-46,-51,-57
2021-03-15 16:50:10,-53,-47,-51,-56
2021-03-15 16:50:12,-54,-47,-52,-56
2021-03-15 16:50:14,-53,-45,-51,-57
2021-03-15 16:50:16,-53,-48,-50,-56
2021-03-15 16:50:19,-53,-46,-50,-57
2021-03-15 16:50:21,-53,-47,-50,-57
2021-03-15 16:50:23,-52,-46,-51,-57
2021-03-15 16:50:26,-53,-46,-52,-56
2021-03-15 16:50:28,-52,-45,-51,-57
2021-03-15 16:50:30,-51,-46,-51,-57
2021-03-15 16:50:37,-53,-47,-51,-56
2021-03-15 16:50:37,-53,-47,-51,-56
2021-03-15 16:50:40,-53,-47,-50,-56
2021-03-15 16:50:40,-54,-48,-51,-56
2021-03-15 16:50:42,-53,-47,-51,-57
2021-03-15 16:50:44,-51,-47,-51,-57
2021-03-15 16:50:46,-52,-47,-51,-56
2021-03-15 16:50:49,-53,-47,-51,-57
2021-03-15 16:50:51,-52,-46,-51,-56
2021-03-15 16:50:53,-51,-45,-51,-56
2021-03-15 16:50:56,-53,-48,-51,-56
2021-03-15 16:50:58,-53,-47,-51,-56

