"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-20 08:50:01,-56,-61,-57,-55
2021-03-20 08:50:04,-57,-61,-50,-56
2021-03-20 08:50:06,-56,-61,-50,-55
2021-03-20 08:50:08,-56,-61,-50,-53
2021-03-20 08:50:11,-56,-61,-50,-54
2021-03-20 08:50:13,-56,-59,-51,-55
2021-03-20 08:50:16,-56,-61,-49,-55
2021-03-20 08:50:18,-56,-61,-51,-56
2021-03-20 08:50:21,-56,-60,-50,-55
2021-03-20 08:50:24,-55,-61,-50,-55
2021-03-20 08:50:26,-56,-60,-50,-54
2021-03-20 08:50:28,-57,-60,-50,-56
2021-03-20 08:50:31,-54,-61,-47,-55
2021-03-20 08:50:33,-56,-61,-50,-56
2021-03-20 08:50:36,-56,-61,-48,-56
2021-03-20 08:50:38,-56,-62,-49,-55
2021-03-20 08:50:41,-56,-61,-50,-54
2021-03-20 08:50:43,-56,-62,-49,-55
2021-03-20 08:50:46,-57,-61,-50,-55
2021-03-20 08:50:48,-56,-61,-46,-55
2021-03-20 08:50:51,-56,-61,-49,-56
2021-03-20 08:50:53,-56,-60,-50,-55
2021-03-20 08:50:56,-55,-61,-50,-55
2021-03-20 08:50:58,-57,-61,-51,-56
2021-03-20 08:51:01,-57,-62,-49,-55
2021-03-20 08:51:03,-57,-61,-49,-52
2021-03-20 08:51:05,-56,-61,-49,-55
2021-03-20 08:51:08,-56,-60,-50,-55
2021-03-20 08:51:10,-55,-60,-49,-55
2021-03-20 08:51:13,-56,-61,-49,-55
2021-03-20 08:51:16,-57,-60,-50,-55
2021-03-20 08:51:18,-57,-61,-50,-54
2021-03-20 08:51:20,-57,-62,-47,-55
2021-03-20 08:51:23,-55,-60,-50,-55
2021-03-20 08:51:26,-57,-60,-50,-54
2021-03-20 08:51:28,-56,-61,-50,-55
2021-03-20 08:51:30,-57,-60,-50,-55
2021-03-20 08:51:33,-56,-61,-50,-55
2021-03-20 08:51:35,-56,-60,-50,-54
2021-03-20 08:51:38,-58,-60,-49,-55
2021-03-20 08:51:40,-57,-60,-50,-52
2021-03-20 08:51:43,-56,-61,-50,-54
2021-03-20 08:51:45,-57,-60,-50,-56
2021-03-20 08:51:48,-56,-61,-50,-55
2021-03-20 08:51:51,-56,-62,-49,-56
2021-03-20 08:51:52,-58,-60,-50,-56
2021-03-20 08:51:55,-57,-62,-49,-55
2021-03-20 08:51:58,-56,-60,-51,-57

