"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 07:31:00,-44,-56,-57,-53
2021-03-18 07:31:00,-44,-56,-56,-52
2021-03-18 07:31:02,-43,-56,-57,-53
2021-03-18 07:31:04,-45,-54,-58,-52
2021-03-18 07:31:06,-45,-52,-57,-53
2021-03-18 07:31:10,-45,-56,-57,-52
2021-03-18 07:31:13,-45,-56,-57,-52
2021-03-18 07:31:15,-44,-56,-57,-51
2021-03-18 07:31:15,-45,-55,-57,-53
2021-03-18 07:31:17,-44,-55,-58,-52
2021-03-18 07:31:19,-45,-56,-57,-53
2021-03-18 07:31:21,-45,-56,-57,-53
2021-03-18 07:31:23,-45,-56,-57,-53
2021-03-18 07:31:26,-45,-56,-58,-53
2021-03-18 07:31:28,-44,-56,-57,-53
2021-03-18 07:31:30,-45,-56,-57,-53
2021-03-18 07:31:32,-43,-56,-57,-52
2021-03-18 07:31:34,-44,-56,-57,-53
2021-03-18 07:31:38,-45,-55,-58,-52
2021-03-18 07:31:40,-44,-54,-57,-52
2021-03-18 07:31:42,-45,-56,-57,-54
2021-03-18 07:31:44,-43,-56,-57,-52
2021-03-18 07:31:47,-44,-56,-57,-53
2021-03-18 07:31:49,-45,-57,-58,-53
2021-03-18 07:31:51,-43,-56,-57,-52
2021-03-18 07:31:53,-45,-56,-57,-53
2021-03-18 07:31:55,-45,-54,-59,-53
2021-03-18 07:31:59,-44,-55,-57,-53
2021-03-18 07:31:59,-44,-56,-58,-52
2021-03-18 07:32:01,-45,-56,-57,-53
2021-03-18 07:32:04,-45,-56,-57,-50
2021-03-18 07:32:11,-44,-56,-57,-53
2021-03-18 07:32:11,-45,-56,-57,-53
2021-03-18 07:32:12,-45,-56,-57,-53
2021-03-18 07:32:16,-45,-56,-57,-53
2021-03-18 07:32:18,-45,-56,-57,-52
2021-03-18 07:32:20,-44,-56,-57,-52
2021-03-18 07:32:24,-45,-56,-58,-52
2021-03-18 07:32:24,-45,-56,-57,-53
2021-03-18 07:32:25,-45,-56,-57,-52
2021-03-18 07:32:27,-45,-56,-57,-53
2021-03-18 07:32:29,-45,-56,-57,-53
2021-03-18 07:32:31,-45,-55,-57,-50
2021-03-18 07:32:33,-44,-56,-58,-53
2021-03-18 07:32:37,-46,-56,-57,-52
2021-03-18 07:32:39,-44,-56,-58,-53
2021-03-18 07:32:42,-45,-56,-57,-52
2021-03-18 07:32:44,-45,-56,-58,-53
2021-03-18 07:32:46,-44,-55,-57,-53
2021-03-18 07:32:48,-45,-55,-57,-53
2021-03-18 07:32:50,-45,-56,-57,-53
2021-03-18 07:32:52,-45,-54,-57,-52
2021-03-18 07:32:54,-45,-56,-58,-53
2021-03-18 07:32:56,-45,-56,-57,-53
2021-03-18 07:32:58,-42,-55,-57,-53

