"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 07:34:00,-52,-56,-55,-45
2021-03-18 07:34:02,-53,-56,-56,-45
2021-03-18 07:34:04,-52,-55,-56,-44
2021-03-18 07:34:07,-52,-55,-56,-44
2021-03-18 07:34:09,-52,-53,-56,-44
2021-03-18 07:34:11,-52,-55,-56,-56
2021-03-18 07:34:13,-52,-55,-55,-45
2021-03-18 07:34:40,-52,-55,-56,-44
2021-03-18 07:34:42,-52,-56,-56,-44
2021-03-18 07:34:45,-50,-56,-56,-44
2021-03-18 07:34:47,-52,-56,-56,-45
2021-03-18 07:34:49,-52,-56,-56,-45
2021-03-18 07:34:51,-52,-56,-56,-44
2021-03-18 07:34:53,-52,-56,-56,-45
2021-03-18 07:34:55,-52,-56,-58,-45
2021-03-18 07:34:57,-50,-56,-56,-56
2021-03-18 07:34:59,-51,-56,-55,-56
2021-03-18 07:35:01,-51,-56,-56,-44
2021-03-18 07:35:04,-52,-56,-56,-44
2021-03-18 07:35:06,-52,-56,-56,-44
2021-03-18 07:35:08,-52,-56,-56,-45
2021-03-18 07:35:10,-52,-56,-56,-44
2021-03-18 07:35:12,-52,-56,-56,-44
2021-03-18 07:35:14,-52,-56,-57,-44
2021-03-18 07:35:16,-52,-56,-56,-56
2021-03-18 07:35:18,-52,-52,-58,-45
2021-03-18 07:35:21,-52,-56,-56,-44
2021-03-18 07:35:23,-52,-56,-55,-45
2021-03-18 07:35:25,-52,-55,-56,-45
2021-03-18 07:35:27,-52,-56,-56,-55
2021-03-18 07:35:29,-52,-56,-56,-44
2021-03-18 07:35:31,-52,-56,-56,-44
2021-03-18 07:35:34,-50,-56,-56,-45
2021-03-18 07:35:35,-51,-55,-56,-44
2021-03-18 07:35:38,-52,-56,-56,-44
2021-03-18 07:35:40,-52,-56,-56,-43
2021-03-18 07:35:42,-52,-56,-55,-45
2021-03-18 07:35:44,-52,-56,-56,-45
2021-03-18 07:35:46,-52,-55,-56,-45
2021-03-18 07:35:48,-50,-56,-56,-56
2021-03-18 07:35:51,-51,-56,-55,-44
2021-03-18 07:35:53,-52,-56,-56,-44
2021-03-18 07:35:55,-51,-53,-56,-44
2021-03-18 07:35:57,-51,-56,-56,-44
2021-03-18 07:35:59,-52,-52,-56,-46

