"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 07:45:01,-64,-53,-54,-55
2021-03-18 07:45:03,-64,-53,-53,-55
2021-03-18 07:45:07,-64,-53,-54,-55
2021-03-18 07:45:07,-65,-53,-54,-55
2021-03-18 07:45:09,-64,-53,-53,-55
2021-03-18 07:45:11,-64,-51,-53,-55
2021-03-18 07:45:16,-64,-54,-54,-54
2021-03-18 07:45:18,-64,-53,-53,-55
2021-03-18 07:45:22,-64,-53,-54,-54
2021-03-18 07:45:22,-65,-53,-54,-55
2021-03-18 07:45:22,-64,-51,-54,-55
2021-03-18 07:45:24,-63,-53,-54,-55
2021-03-18 07:45:29,-64,-53,-54,-54
2021-03-18 07:45:31,-65,-53,-54,-55
2021-03-18 07:45:35,-63,-53,-54,-55
2021-03-18 07:45:37,-64,-53,-53,-56
2021-03-18 07:45:41,-64,-56,-54,-55
2021-03-18 07:45:41,-64,-52,-54,-55
2021-03-18 07:45:43,-64,-53,-54,-54
2021-03-18 07:45:43,-65,-53,-53,-55
2021-03-18 07:45:45,-64,-52,-53,-55
2021-03-18 07:45:50,-65,-53,-53,-55
2021-03-18 07:45:52,-63,-54,-53,-55
2021-03-18 07:45:54,-64,-52,-54,-54
2021-03-18 07:45:56,-64,-53,-53,-54
2021-03-18 07:45:58,-64,-52,-54,-54
2021-03-18 07:46:02,-64,-53,-64,-55
2021-03-18 07:46:04,-64,-54,-54,-55
2021-03-18 07:46:06,-64,-53,-54,-52
2021-03-18 07:46:06,-65,-53,-54,-55
2021-03-18 07:46:09,-64,-53,-54,-55
2021-03-18 07:46:11,-65,-52,-51,-54
2021-03-18 07:46:13,-65,-53,-53,-55
2021-03-18 07:46:15,-64,-54,-54,-55
2021-03-18 07:46:17,-64,-53,-54,-55
2021-03-18 07:46:22,-64,-53,-54,-54
2021-03-18 07:46:24,-65,-53,-54,-55
2021-03-18 07:46:26,-64,-52,-54,-55
2021-03-18 07:46:28,-64,-53,-54,-55
2021-03-18 07:46:30,-64,-53,-55,-56
2021-03-18 07:46:34,-65,-54,-54,-55
2021-03-18 07:46:41,-65,-53,-53,-55
2021-03-18 07:46:41,-64,-53,-54,-55
2021-03-18 07:46:41,-65,-52,-54,-55
2021-03-18 07:46:43,-64,-53,-54,-55
2021-03-18 07:46:47,-65,-54,-54,-54
2021-03-18 07:46:47,-64,-52,-54,-55
2021-03-18 07:46:49,-64,-53,-53,-55
2021-03-18 07:46:51,-64,-53,-53,-55
2021-03-18 07:46:56,-64,-49,-54,-55

