"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 07:27:00,-48,-53,-56,-51
2021-03-18 07:27:02,-46,-52,-55,-51
2021-03-18 07:27:05,-47,-52,-56,-51
2021-03-18 07:27:07,-46,-52,-55,-51
2021-03-18 07:27:09,-48,-52,-56,-51
2021-03-18 07:27:11,-48,-52,-55,-49
2021-03-18 07:27:14,-48,-52,-56,-51
2021-03-18 07:27:16,-47,-53,-57,-51
2021-03-18 07:27:18,-47,-53,-56,-51
2021-03-18 07:27:21,-47,-53,-57,-50
2021-03-18 07:27:23,-48,-52,-56,-51
2021-03-18 07:27:25,-46,-52,-55,-51
2021-03-18 07:27:27,-47,-53,-56,-51
2021-03-18 07:27:29,-48,-52,-56,-52
2021-03-18 07:27:32,-46,-52,-56,-52
2021-03-18 07:27:34,-56,-53,-55,-51
2021-03-18 07:27:36,-52,-53,-56,-51
2021-03-18 07:27:38,-46,-52,-56,-51
2021-03-18 07:27:41,-48,-51,-56,-51
2021-03-18 07:27:57,-47,-52,-56,-51
2021-03-18 07:27:57,-48,-51,-56,-51
2021-03-18 07:27:57,-47,-52,-57,-51
2021-03-18 07:27:57,-47,-52,-57,-51
2021-03-18 07:27:57,-48,-52,-56,-49
2021-03-18 07:27:57,-47,-52,-56,-52
2021-03-18 07:28:01,-47,-52,-56,-52
2021-03-18 07:28:04,-46,-52,-55,-51
2021-03-18 07:28:07,-48,-52,-55,-51
2021-03-18 07:28:08,-48,-52,-55,-51
2021-03-18 07:28:10,-48,-52,-56,-51
2021-03-18 07:28:13,-47,-52,-56,-51
2021-03-18 07:28:15,-48,-52,-55,-51
2021-03-18 07:28:18,-47,-53,-56,-51
2021-03-18 07:28:19,-48,-52,-56,-53
2021-03-18 07:28:21,-47,-52,-56,-51
2021-03-18 07:28:24,-44,-52,-56,-51
2021-03-18 07:28:26,-48,-52,-56,-51
2021-03-18 07:28:28,-53,-52,-56,-51
2021-03-18 07:28:31,-46,-52,-56,-51
2021-03-18 07:28:33,-46,-52,-56,-51
2021-03-18 07:28:35,-46,-53,-56,-52
2021-03-18 07:28:37,-46,-52,-56,-52
2021-03-18 07:28:40,-48,-51,-56,-51
2021-03-18 07:28:42,-48,-52,-55,-51
2021-03-18 07:28:44,-48,-53,-56,-51
2021-03-18 07:28:55,-48,-51,-56,-51
2021-03-18 07:28:55,-46,-52,-56,-51
2021-03-18 07:28:55,-49,-52,-55,-52
2021-03-18 07:28:56,-48,-52,-56,-52
2021-03-18 07:28:58,-47,-52,-56,-51

