"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 08:33:12,-60,-61,-27,-61
2021-03-18 08:33:14,-60,-61,-28,-61
2021-03-18 08:33:16,-60,-61,-27,-61
2021-03-18 08:33:18,-60,-61,-27,-61
2021-03-18 08:33:20,-60,-61,-28,-61
2021-03-18 08:33:22,-60,-62,-28,-61
2021-03-18 08:33:25,-60,-61,-27,-61
2021-03-18 08:33:27,-60,-61,-28,-61
2021-03-18 08:33:29,-59,-61,-28,-61
2021-03-18 08:33:31,-60,-61,-28,-59
2021-03-18 08:33:33,-60,-61,-27,-60
2021-03-18 08:33:35,-60,-62,-27,-61
2021-03-18 08:33:38,-61,-61,-27,-61
2021-03-18 08:33:40,-60,-62,-28,-61
2021-03-18 08:33:42,-59,-61,-28,-61
2021-03-18 08:34:16,-60,-62,-28,-61
2021-03-18 08:34:18,-60,-61,-28,-61
2021-03-18 08:34:21,-60,-61,-27,-61
2021-03-18 08:34:23,-61,-61,-28,-61
2021-03-18 08:34:25,-60,-61,-28,-60
2021-03-18 08:34:29,-61,-61,-27,-61
2021-03-18 08:34:31,-60,-61,-28,-61
2021-03-18 08:34:33,-60,-61,-27,-61
2021-03-18 08:34:36,-59,-61,-28,-60
2021-03-18 08:34:38,-60,-61,-27,-60
2021-03-18 08:34:40,-59,-61,-28,-61
2021-03-18 08:34:42,-60,-61,-27,-61
2021-03-18 08:34:44,-60,-62,-28,-60
2021-03-18 08:34:47,-60,-61,-27,-61
2021-03-18 08:34:49,-60,-61,-28,-61
2021-03-18 08:34:53,-60,-61,-28,-60
2021-03-18 08:34:53,-59,-62,-27,-61
2021-03-18 08:34:55,-60,-61,-28,-61
2021-03-18 08:34:57,-60,-61,-27,-61

