"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 08:13:03,-54,-61,-59,-28
2021-03-18 08:13:03,-54,-61,-57,-28
2021-03-18 08:13:05,-54,-61,-57,-28
2021-03-18 08:13:07,-54,-61,-58,-28
2021-03-18 08:13:10,-54,-61,-59,-28
2021-03-18 08:13:12,-54,-61,-58,-28
2021-03-18 08:13:14,-53,-61,-59,-28
2021-03-18 08:13:17,-51,-61,-59,-29
2021-03-18 08:13:19,-54,-61,-59,-29
2021-03-18 08:13:23,-54,-61,-59,-27
2021-03-18 08:13:26,-53,-61,-59,-28
2021-03-18 08:13:28,-54,-61,-56,-28
2021-03-18 08:13:31,-54,-61,-60,-29
2021-03-18 08:13:31,-54,-61,-55,-28
2021-03-18 08:13:56,-56,-61,-58,-28
2021-03-18 08:13:59,-52,-61,-59,-28
2021-03-18 08:14:01,-53,-61,-59,-28
2021-03-18 08:14:03,-54,-61,-59,-28
2021-03-18 08:14:05,-53,-61,-59,-28
2021-03-18 08:14:08,-54,-61,-59,-28
2021-03-18 08:14:10,-53,-61,-58,-29
2021-03-18 08:14:14,-54,-62,-59,-28
2021-03-18 08:14:16,-54,-61,-59,-28
2021-03-18 08:14:17,-50,-61,-60,-28
2021-03-18 08:14:19,-54,-61,-59,-28
2021-03-18 08:14:21,-53,-61,-59,-28
2021-03-18 08:14:24,-54,-61,-60,-28
2021-03-18 08:14:26,-54,-61,-59,-28
2021-03-18 08:14:28,-55,-61,-58,-28
2021-03-18 08:14:31,-57,-61,-57,-28
2021-03-18 08:14:33,-54,-61,-61,-27
2021-03-18 08:14:35,-52,-61,-59,-27
2021-03-18 08:14:38,-54,-61,-59,-28
2021-03-18 08:14:40,-53,-62,-59,-28
2021-03-18 08:14:42,-53,-61,-59,-29
2021-03-18 08:14:44,-54,-61,-59,-28
2021-03-18 08:14:47,-52,-61,-58,-28
2021-03-18 08:14:49,-53,-61,-59,-28
2021-03-18 08:14:51,-54,-61,-59,-28
2021-03-18 08:14:53,-54,-61,-59,-28
2021-03-18 08:14:56,-54,-61,-59,-29
2021-03-18 08:14:58,-53,-60,-58,-27

