"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 07:20:03,-62,-49,-57,-60
2021-03-18 07:20:05,-61,-49,-56,-60
2021-03-18 07:20:08,-61,-49,-57,-59
2021-03-18 07:20:10,-62,-48,-55,-60
2021-03-18 07:20:13,-62,-49,-56,-57
2021-03-18 07:20:15,-62,-49,-57,-60
2021-03-18 07:20:18,-61,-49,-57,-59
2021-03-18 07:20:22,-62,-49,-57,-59
2021-03-18 07:20:24,-61,-48,-56,-57
2021-03-18 07:20:25,-62,-49,-57,-58
2021-03-18 07:20:28,-62,-49,-57,-60
2021-03-18 07:20:30,-61,-49,-56,-60
2021-03-18 07:20:33,-61,-49,-57,-59
2021-03-18 07:20:35,-62,-49,-56,-60
2021-03-18 07:20:38,-62,-49,-58,-60
2021-03-18 07:20:40,-61,-49,-61,-59
2021-03-18 07:20:43,-61,-49,-56,-60
2021-03-18 07:20:45,-61,-49,-56,-60
2021-03-18 07:20:48,-61,-49,-57,-59
2021-03-18 07:20:50,-61,-49,-56,-61
2021-03-18 07:20:53,-62,-49,-56,-59
2021-03-18 07:20:55,-62,-49,-57,-60
2021-03-18 07:20:57,-61,-49,-56,-58
2021-03-18 07:21:00,-61,-49,-57,-59
2021-03-18 07:21:02,-61,-49,-56,-60
2021-03-18 07:21:05,-62,-57,-56,-60
2021-03-18 07:21:07,-61,-49,-55,-60
2021-03-18 07:21:10,-61,-49,-57,-59
2021-03-18 07:21:29,-61,-49,-56,-59
2021-03-18 07:21:29,-61,-49,-57,-59
2021-03-18 07:21:29,-61,-49,-56,-60
2021-03-18 07:21:29,-61,-49,-57,-60
2021-03-18 07:21:29,-61,-49,-56,-59
2021-03-18 07:21:29,-62,-49,-55,-59
2021-03-18 07:21:34,-62,-49,-56,-60
2021-03-18 07:21:36,-62,-49,-56,-60
2021-03-18 07:21:39,-61,-50,-55,-60
2021-03-18 07:21:41,-62,-49,-57,-61
2021-03-18 07:21:43,-62,-48,-56,-59
2021-03-18 07:21:46,-63,-49,-55,-60
2021-03-18 07:21:48,-62,-49,-57,-59
2021-03-18 07:21:50,-62,-49,-57,-60
2021-03-18 07:21:53,-61,-49,-57,-60
2021-03-18 07:21:55,-62,-50,-57,-60
2021-03-18 07:21:58,-61,-48,-56,-59

