"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 12:25:00,-57,-44,-53,-56
2021-03-16 12:25:02,-57,-44,-52,-56
2021-03-16 12:25:07,-57,-44,-51,-56
2021-03-16 12:25:08,-57,-44,-52,-57
2021-03-16 12:25:10,-56,-44,-52,-56
2021-03-16 12:25:13,-57,-44,-53,-56
2021-03-16 12:25:16,-57,-43,-52,-57
2021-03-16 12:25:18,-57,-43,-54,-56
2021-03-16 12:25:21,-57,-44,-51,-58
2021-03-16 12:25:24,-56,-43,-54,-56
2021-03-16 12:25:26,-57,-45,-51,-57
2021-03-16 12:25:29,-57,-43,-51,-56
2021-03-16 12:25:32,-57,-43,-53,-53
2021-03-16 12:25:34,-57,-44,-54,-56
2021-03-16 12:25:37,-57,-44,-51,-56
2021-03-16 12:25:40,-57,-44,-53,-56
2021-03-16 12:25:42,-57,-43,-53,-54
2021-03-16 12:25:45,-57,-44,-53,-56
2021-03-16 12:25:50,-57,-44,-53,-56
2021-03-16 12:25:53,-58,-44,-51,-56
2021-03-16 12:25:56,-57,-44,-52,-56
2021-03-16 12:25:58,-56,-45,-50,-56
2021-03-16 12:26:01,-57,-43,-52,-56
2021-03-16 12:26:03,-57,-43,-53,-56
2021-03-16 12:26:06,-57,-44,-52,-56
2021-03-16 12:26:09,-57,-43,-52,-56
2021-03-16 12:26:12,-58,-44,-54,-56
2021-03-16 12:26:13,-58,-44,-52,-56
2021-03-16 12:26:18,-58,-44,-52,-56
2021-03-16 12:26:18,-57,-44,-53,-55
2021-03-16 12:26:19,-57,-44,-51,-57
2021-03-16 12:26:22,-57,-44,-52,-56
2021-03-16 12:26:25,-57,-44,-53,-57
2021-03-16 12:26:28,-57,-44,-52,-56
2021-03-16 12:26:30,-58,-45,-52,-54
2021-03-16 12:26:36,-57,-44,-52,-56
2021-03-16 12:26:38,-57,-44,-52,-56
2021-03-16 12:26:41,-58,-43,-52,-57
2021-03-16 12:26:41,-57,-43,-53,-56
2021-03-16 12:26:44,-56,-44,-52,-56
2021-03-16 12:26:47,-57,-44,-51,-56
2021-03-16 12:26:49,-57,-44,-52,-57
2021-03-16 12:26:52,-57,-44,-52,-54
2021-03-16 12:26:57,-57,-44,-53,-56

