"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 13:13:00,-67,-55,-44,-55
2021-03-16 13:13:02,-67,-55,-45,-55
2021-03-16 13:13:05,-67,-56,-46,-54
2021-03-16 13:13:10,-67,-55,-45,-52
2021-03-16 13:13:12,-67,-56,-44,-54
2021-03-16 13:13:17,-67,-56,-44,-55
2021-03-16 13:13:17,-67,-56,-44,-56
2021-03-16 13:13:22,-68,-55,-45,-54
2021-03-16 13:13:22,-68,-55,-45,-55
2021-03-16 13:13:22,-67,-55,-45,-54
2021-03-16 13:13:25,-68,-55,-45,-55
2021-03-16 13:13:27,-67,-55,-44,-55
2021-03-16 13:13:30,-68,-56,-44,-55
2021-03-16 13:13:32,-68,-56,-45,-55
2021-03-16 13:13:37,-68,-56,-44,-55
2021-03-16 13:13:42,-67,-56,-45,-55
2021-03-16 13:13:47,-67,-55,-45,-54
2021-03-16 13:13:47,-67,-55,-45,-55
2021-03-16 13:13:47,-68,-55,-45,-54
2021-03-16 13:13:49,-68,-55,-44,-55
2021-03-16 13:13:54,-68,-55,-45,-55
2021-03-16 13:13:55,-68,-56,-46,-55
2021-03-16 13:13:57,-67,-55,-45,-55
2021-03-16 13:14:02,-67,-56,-45,-54
2021-03-16 13:14:09,-68,-56,-45,-54
2021-03-16 13:14:09,-67,-55,-45,-54
2021-03-16 13:14:09,-67,-55,-44,-54
2021-03-16 13:14:14,-68,-56,-45,-55
2021-03-16 13:14:25,-68,-56,-44,-55
2021-03-16 13:14:25,-67,-57,-44,-54
2021-03-16 13:14:25,-67,-56,-44,-55
2021-03-16 13:14:25,-68,-55,-43,-54
2021-03-16 13:14:27,-68,-56,-45,-55
2021-03-16 13:14:30,-68,-55,-45,-53
2021-03-16 13:14:32,-67,-55,-45,-55
2021-03-16 13:14:35,-68,-55,-45,-54
2021-03-16 13:14:37,-67,-56,-45,-55
2021-03-16 13:14:40,-67,-58,-44,-55
2021-03-16 13:14:43,-67,-55,-44,-55
2021-03-16 13:14:47,-68,-55,-45,-54
2021-03-16 13:14:50,-67,-56,-44,-55
2021-03-16 13:14:55,-68,-55,-45,-55
2021-03-16 13:14:57,-67,-56,-46,-55

