"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 13:39:00,-64,-56,-44,-61
2021-03-16 13:39:03,-63,-58,-43,-61
2021-03-16 13:39:05,-63,-59,-44,-62
2021-03-16 13:39:07,-63,-58,-44,-63
2021-03-16 13:39:12,-63,-58,-43,-61
2021-03-16 13:39:13,-63,-59,-44,-61
2021-03-16 13:39:18,-63,-59,-44,-61
2021-03-16 13:39:19,-65,-56,-44,-61
2021-03-16 13:39:21,-64,-59,-44,-62
2021-03-16 13:39:24,-63,-58,-44,-62
2021-03-16 13:39:26,-64,-58,-43,-61
2021-03-16 13:39:29,-64,-58,-43,-61
2021-03-16 13:39:31,-65,-58,-44,-59
2021-03-16 13:39:36,-64,-58,-44,-62
2021-03-16 13:39:38,-65,-57,-44,-61
2021-03-16 13:39:38,-65,-56,-43,-62
2021-03-16 13:39:40,-65,-58,-43,-61
2021-03-16 13:39:43,-64,-58,-44,-61
2021-03-16 13:39:45,-65,-58,-44,-61
2021-03-16 13:39:48,-64,-58,-44,-62
2021-03-16 13:39:50,-65,-56,-44,-61
2021-03-16 13:39:52,-65,-58,-44,-61
2021-03-16 13:39:55,-63,-58,-43,-62
2021-03-16 13:39:57,-65,-58,-44,-61
2021-03-16 13:40:02,-63,-58,-44,-61
2021-03-16 13:40:04,-64,-58,-44,-62
2021-03-16 13:40:06,-64,-58,-44,-62
2021-03-16 13:40:08,-64,-59,-44,-62
2021-03-16 13:40:11,-65,-57,-44,-59
2021-03-16 13:40:15,-63,-58,-43,-61
2021-03-16 13:40:15,-65,-58,-44,-61
2021-03-16 13:40:15,-65,-55,-44,-62
2021-03-16 13:40:18,-64,-58,-43,-61
2021-03-16 13:40:37,-64,-58,-44,-58
2021-03-16 13:40:37,-64,-58,-44,-63
2021-03-16 13:40:37,-64,-58,-44,-62
2021-03-16 13:40:37,-64,-58,-43,-61
2021-03-16 13:40:37,-64,-58,-43,-61
2021-03-16 13:40:37,-65,-58,-43,-59
2021-03-16 13:40:42,-64,-58,-44,-62
2021-03-16 13:40:44,-65,-58,-43,-59
2021-03-16 13:40:47,-63,-56,-43,-62
2021-03-16 13:40:49,-64,-55,-44,-59
2021-03-16 13:40:51,-64,-58,-43,-58
2021-03-16 13:40:54,-64,-58,-43,-62
2021-03-16 13:40:57,-64,-55,-43,-61
2021-03-16 13:40:59,-64,-58,-44,-62

