"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 12:17:01,-68,-28,-55,-55
2021-03-16 12:17:04,-69,-28,-55,-55
2021-03-16 12:17:06,-68,-28,-54,-55
2021-03-16 12:17:08,-68,-28,-55,-56
2021-03-16 12:17:11,-69,-28,-55,-55
2021-03-16 12:17:13,-68,-28,-55,-55
2021-03-16 12:17:16,-68,-28,-54,-55
2021-03-16 12:17:21,-68,-28,-55,-55
2021-03-16 12:17:21,-69,-28,-55,-54
2021-03-16 12:17:24,-69,-28,-55,-56
2021-03-16 12:17:26,-68,-28,-56,-55
2021-03-16 12:17:29,-68,-27,-54,-55
2021-03-16 12:17:31,-68,-28,-54,-55
2021-03-16 12:17:34,-68,-29,-54,-55
2021-03-16 12:17:36,-68,-28,-54,-55
2021-03-16 12:17:39,-69,-28,-56,-55
2021-03-16 12:17:41,-68,-28,-51,-55
2021-03-16 12:17:44,-68,-28,-55,-55
2021-03-16 12:17:46,-69,-28,-54,-55
2021-03-16 12:17:49,-68,-29,-54,-55
2021-03-16 12:17:51,-68,-29,-54,-55
2021-03-16 12:17:54,-68,-29,-54,-55
2021-03-16 12:17:56,-68,-28,-54,-55
2021-03-16 12:17:59,-68,-29,-55,-55
2021-03-16 12:18:04,-67,-29,-55,-55
2021-03-16 12:18:06,-68,-28,-55,-55
2021-03-16 12:18:09,-68,-28,-55,-55
2021-03-16 12:18:11,-68,-28,-55,-55
2021-03-16 12:18:14,-68,-28,-55,-55
2021-03-16 12:18:16,-69,-28,-55,-55
2021-03-16 12:18:21,-68,-28,-54,-55
2021-03-16 12:18:21,-69,-29,-54,-54
2021-03-16 12:18:24,-68,-28,-54,-55
2021-03-16 12:18:24,-68,-28,-55,-55
2021-03-16 12:18:26,-68,-28,-55,-55
2021-03-16 12:18:29,-66,-28,-55,-55
2021-03-16 12:18:34,-68,-28,-54,-55
2021-03-16 12:18:36,-67,-28,-54,-55
2021-03-16 12:18:39,-68,-28,-52,-55
2021-03-16 12:18:41,-68,-28,-54,-56
2021-03-16 12:18:43,-68,-28,-54,-55
2021-03-16 12:18:46,-69,-28,-54,-52
2021-03-16 12:18:48,-68,-28,-54,-55
2021-03-16 12:18:51,-68,-28,-54,-55
2021-03-16 12:18:51,-68,-28,-56,-55
2021-03-16 12:18:54,-69,-28,-55,-55
2021-03-16 12:18:56,-68,-28,-55,-55
2021-03-16 12:18:59,-69,-28,-54,-55

