"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 12:41:00,-59,-59,-48,-55
2021-03-16 12:41:05,-60,-59,-49,-55
2021-03-16 12:41:08,-60,-59,-51,-54
2021-03-16 12:41:10,-58,-59,-50,-55
2021-03-16 12:41:13,-60,-57,-50,-56
2021-03-16 12:41:15,-60,-59,-53,-56
2021-03-16 12:41:15,-60,-59,-50,-54
2021-03-16 12:41:18,-60,-59,-50,-54
2021-03-16 12:41:20,-60,-59,-51,-56
2021-03-16 12:41:26,-60,-59,-50,-55
2021-03-16 12:41:28,-60,-59,-50,-56
2021-03-16 12:41:31,-60,-59,-50,-55
2021-03-16 12:41:34,-60,-59,-49,-54
2021-03-16 12:41:36,-60,-59,-49,-55
2021-03-16 12:41:39,-60,-59,-49,-56
2021-03-16 12:41:41,-60,-59,-50,-57
2021-03-16 12:41:46,-60,-56,-50,-52
2021-03-16 12:41:49,-59,-59,-50,-56
2021-03-16 12:41:51,-60,-56,-49,-56
2021-03-16 12:41:54,-60,-59,-50,-53
2021-03-16 12:41:57,-59,-59,-50,-55
2021-03-16 12:41:59,-60,-59,-50,-55
2021-03-16 12:42:02,-60,-59,-49,-55
2021-03-16 12:42:04,-59,-59,-50,-56
2021-03-16 12:42:07,-60,-59,-51,-56
2021-03-16 12:42:07,-60,-59,-50,-56
2021-03-16 12:42:09,-60,-60,-50,-53
2021-03-16 12:42:12,-60,-59,-50,-55
2021-03-16 12:42:14,-60,-59,-49,-54
2021-03-16 12:42:17,-60,-58,-50,-56
2021-03-16 12:42:19,-60,-59,-49,-54
2021-03-16 12:42:22,-60,-59,-50,-56
2021-03-16 12:42:27,-60,-59,-51,-55
2021-03-16 12:42:29,-60,-59,-49,-56
2021-03-16 12:42:32,-60,-57,-50,-55
2021-03-16 12:42:35,-60,-57,-50,-55
2021-03-16 12:42:37,-60,-59,-49,-55
2021-03-16 12:42:40,-60,-59,-51,-55
2021-03-16 12:42:42,-60,-56,-50,-55
2021-03-16 12:42:45,-59,-60,-51,-54
2021-03-16 12:42:47,-60,-60,-51,-52
2021-03-16 12:42:50,-60,-59,-49,-54
2021-03-16 12:42:52,-60,-59,-49,-55
2021-03-16 12:42:55,-60,-60,-51,-55
2021-03-16 12:42:57,-60,-59,-51,-54

