"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 13:31:00,-59,-62,-53,-44
2021-03-16 13:31:02,-60,-62,-52,-44
2021-03-16 13:31:04,-59,-62,-52,-44
2021-03-16 13:31:07,-60,-62,-49,-44
2021-03-16 13:31:09,-59,-63,-52,-44
2021-03-16 13:31:09,-60,-61,-52,-44
2021-03-16 13:31:11,-61,-61,-52,-44
2021-03-16 13:31:14,-61,-61,-52,-45
2021-03-16 13:31:21,-60,-60,-52,-45
2021-03-16 13:31:25,-61,-61,-53,-44
2021-03-16 13:31:25,-61,-61,-52,-44
2021-03-16 13:31:28,-60,-61,-52,-44
2021-03-16 13:31:33,-59,-62,-52,-45
2021-03-16 13:31:33,-59,-61,-52,-44
2021-03-16 13:31:35,-60,-62,-52,-45
2021-03-16 13:31:37,-60,-61,-53,-45
2021-03-16 13:31:40,-60,-63,-52,-45
2021-03-16 13:31:42,-60,-62,-51,-44
2021-03-16 13:31:44,-60,-62,-52,-45
2021-03-16 13:31:47,-59,-61,-52,-44
2021-03-16 13:31:49,-61,-61,-52,-45
2021-03-16 13:31:51,-60,-62,-52,-44
2021-03-16 13:31:54,-61,-62,-51,-44
2021-03-16 13:31:58,-60,-62,-52,-48
2021-03-16 13:32:04,-59,-62,-52,-44
2021-03-16 13:32:04,-60,-61,-51,-45
2021-03-16 13:32:04,-60,-63,-53,-44
2021-03-16 13:32:05,-60,-61,-52,-44
2021-03-16 13:32:08,-60,-61,-53,-44
2021-03-16 13:32:10,-60,-61,-53,-45
2021-03-16 13:32:13,-61,-60,-52,-44
2021-03-16 13:32:15,-60,-61,-53,-42
2021-03-16 13:32:17,-59,-61,-54,-44
2021-03-16 13:32:19,-60,-61,-52,-44
2021-03-16 13:32:22,-60,-61,-52,-45
2021-03-16 13:32:27,-59,-62,-52,-44
2021-03-16 13:32:29,-61,-61,-53,-42
2021-03-16 13:32:31,-60,-61,-53,-45
2021-03-16 13:32:34,-57,-63,-51,-45
2021-03-16 13:32:34,-57,-62,-52,-45
2021-03-16 13:32:36,-59,-61,-52,-44
2021-03-16 13:32:39,-60,-62,-52,-45
2021-03-16 13:32:41,-59,-62,-53,-44
2021-03-16 13:32:43,-60,-61,-52,-45
2021-03-16 13:32:46,-61,-62,-51,-44
2021-03-16 13:32:48,-60,-62,-52,-43
2021-03-16 13:32:50,-60,-62,-52,-44
2021-03-16 13:32:52,-60,-61,-51,-44
2021-03-16 13:32:55,-57,-62,-52,-44
2021-03-16 13:32:57,-60,-62,-52,-44

