"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 12:29:01,-59,-51,-67,-60
2021-03-16 12:29:03,-59,-51,-64,-60
2021-03-16 12:29:06,-59,-50,-67,-60
2021-03-16 12:29:08,-57,-51,-64,-61
2021-03-16 12:29:11,-59,-50,-64,-56
2021-03-16 12:29:13,-59,-50,-63,-59
2021-03-16 12:29:14,-60,-50,-64,-60
2021-03-16 12:29:16,-59,-51,-63,-59
2021-03-16 12:29:18,-60,-50,-63,-60
2021-03-16 12:29:21,-60,-50,-62,-60
2021-03-16 12:29:23,-59,-51,-64,-59
2021-03-16 12:29:26,-60,-50,-64,-60
2021-03-16 12:29:28,-60,-50,-63,-60
2021-03-16 12:29:31,-57,-51,-63,-59
2021-03-16 12:29:33,-59,-50,-63,-59
2021-03-16 12:29:35,-60,-50,-64,-60
2021-03-16 12:29:38,-60,-51,-63,-60
2021-03-16 12:29:40,-59,-50,-64,-61
2021-03-16 12:29:43,-60,-50,-63,-59
2021-03-16 12:29:48,-58,-50,-63,-60
2021-03-16 12:29:50,-60,-50,-63,-60
2021-03-16 12:29:53,-60,-50,-63,-60
2021-03-16 12:29:55,-59,-50,-63,-60
2021-03-16 12:29:58,-59,-50,-63,-57
2021-03-16 12:30:01,-59,-52,-65,-63
2021-03-16 12:30:01,-58,-51,-64,-59
2021-03-16 12:30:06,-59,-49,-63,-60
2021-03-16 12:30:06,-58,-50,-63,-60
2021-03-16 12:30:08,-60,-50,-63,-60
2021-03-16 12:30:10,-59,-50,-64,-60
2021-03-16 12:30:13,-60,-50,-61,-60
2021-03-16 12:30:15,-59,-50,-64,-60
2021-03-16 12:30:18,-59,-51,-64,-60
2021-03-16 12:30:20,-59,-50,-64,-57
2021-03-16 12:30:23,-59,-49,-64,-60
2021-03-16 12:30:28,-60,-50,-63,-60
2021-03-16 12:30:30,-60,-51,-64,-58
2021-03-16 12:30:33,-59,-50,-63,-60
2021-03-16 12:30:35,-59,-51,-64,-60
2021-03-16 12:30:38,-60,-51,-63,-60
2021-03-16 12:30:40,-58,-51,-63,-60
2021-03-16 12:30:43,-58,-50,-64,-60
2021-03-16 12:30:46,-56,-50,-64,-60
2021-03-16 12:30:48,-59,-51,-63,-61
2021-03-16 12:30:50,-59,-50,-64,-59
2021-03-16 12:30:52,-56,-50,-63,-60
2021-03-16 12:30:55,-59,-50,-64,-60
2021-03-16 12:30:58,-59,-50,-63,-60
2021-03-16 12:30:58,-59,-51,-65,-60

