"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-16 12:13:01,-58,-47,-54,-64
2021-03-16 12:13:03,-59,-47,-53,-65
2021-03-16 12:13:06,-58,-47,-54,-65
2021-03-16 12:13:09,-59,-47,-53,-64
2021-03-16 12:13:11,-58,-46,-53,-64
2021-03-16 12:13:14,-58,-47,-54,-64
2021-03-16 12:13:14,-59,-48,-52,-64
2021-03-16 12:13:17,-58,-46,-54,-65
2021-03-16 12:13:19,-58,-47,-54,-64
2021-03-16 12:13:22,-58,-44,-54,-65
2021-03-16 12:13:25,-59,-47,-53,-64
2021-03-16 12:13:28,-59,-47,-54,-65
2021-03-16 12:13:30,-59,-47,-55,-65
2021-03-16 12:13:33,-59,-48,-54,-64
2021-03-16 12:13:36,-59,-46,-55,-66
2021-03-16 12:13:38,-58,-47,-53,-64
2021-03-16 12:13:41,-59,-46,-54,-64
2021-03-16 12:13:46,-59,-47,-53,-63
2021-03-16 12:13:49,-59,-47,-54,-65
2021-03-16 12:13:52,-58,-46,-54,-65
2021-03-16 12:13:54,-57,-47,-54,-64
2021-03-16 12:13:57,-58,-48,-54,-65
2021-03-16 12:14:00,-59,-46,-54,-64
2021-03-16 12:14:03,-59,-46,-53,-64
2021-03-16 12:14:05,-58,-46,-54,-65
2021-03-16 12:14:08,-59,-47,-54,-65
2021-03-16 12:14:10,-57,-47,-54,-65
2021-03-16 12:14:13,-59,-50,-54,-65
2021-03-16 12:14:16,-59,-47,-54,-65
2021-03-16 12:14:19,-58,-48,-54,-65
2021-03-16 12:14:22,-58,-47,-54,-64
2021-03-16 12:14:24,-57,-48,-54,-65
2021-03-16 12:14:27,-58,-47,-55,-64
2021-03-16 12:14:27,-59,-47,-53,-64
2021-03-16 12:14:30,-59,-48,-53,-63
2021-03-16 12:14:33,-58,-47,-54,-64
2021-03-16 12:14:35,-58,-47,-54,-65
2021-03-16 12:14:38,-58,-47,-54,-64
2021-03-16 12:14:40,-58,-47,-55,-65
2021-03-16 12:14:43,-56,-47,-54,-65
2021-03-16 12:14:46,-58,-47,-54,-65
2021-03-16 12:14:51,-59,-46,-54,-64
2021-03-16 12:14:54,-59,-47,-54,-65
2021-03-16 12:14:56,-58,-47,-54,-64
2021-03-16 12:14:59,-59,-46,-55,-64

