"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 12:02:00,-53,-57,-56,-55
2021-03-18 12:02:02,-54,-57,-57,-55
2021-03-18 12:02:05,-52,-58,-59,-55
2021-03-18 12:02:08,-54,-58,-57,-54
2021-03-18 12:02:10,-53,-57,-57,-55
2021-03-18 12:02:12,-52,-57,-57,-55
2021-03-18 12:02:15,-54,-57,-57,-56
2021-03-18 12:02:17,-54,-58,-57,-55
2021-03-18 12:02:20,-52,-58,-57,-55
2021-03-18 12:02:22,-53,-58,-57,-54
2021-03-18 12:02:25,-53,-57,-57,-55
2021-03-18 12:02:27,-53,-57,-57,-54
2021-03-18 12:02:32,-53,-57,-57,-54
2021-03-18 12:02:32,-53,-58,-57,-55
2021-03-18 12:02:35,-53,-57,-57,-56
2021-03-18 12:02:37,-53,-57,-57,-55
2021-03-18 12:02:40,-52,-57,-57,-55
2021-03-18 12:02:42,-52,-58,-57,-52
2021-03-18 12:02:45,-52,-58,-57,-53
2021-03-18 12:02:47,-53,-58,-58,-55
2021-03-18 12:02:50,-54,-57,-57,-56
2021-03-18 12:02:52,-53,-58,-57,-55
2021-03-18 12:02:55,-53,-57,-56,-55
2021-03-18 12:02:57,-51,-57,-57,-55
2021-03-18 12:02:59,-54,-57,-57,-56
2021-03-18 12:03:02,-52,-58,-55,-55
2021-03-18 12:03:04,-53,-57,-57,-55
2021-03-18 12:03:07,-52,-58,-57,-53
2021-03-18 12:03:09,-52,-58,-58,-55
2021-03-18 12:03:12,-53,-58,-57,-55
2021-03-18 12:03:14,-53,-58,-57,-55
2021-03-18 12:03:17,-52,-57,-57,-52
2021-03-18 12:03:20,-53,-57,-57,-55
2021-03-18 12:03:22,-52,-58,-56,-54
2021-03-18 12:03:24,-53,-57,-57,-55
2021-03-18 12:03:27,-53,-57,-57,-55
2021-03-18 12:03:30,-54,-58,-57,-53
2021-03-18 12:03:32,-52,-57,-55,-55
2021-03-18 12:03:35,-49,-58,-57,-55
2021-03-18 12:03:37,-54,-59,-57,-53
2021-03-18 12:03:40,-54,-58,-57,-52
2021-03-18 12:03:43,-53,-57,-57,-55
2021-03-18 12:03:45,-54,-57,-57,-55
2021-03-18 12:03:48,-55,-58,-57,-55
2021-03-18 12:03:51,-53,-57,-54,-55
2021-03-18 12:03:54,-54,-57,-57,-55
2021-03-18 12:03:56,-53,-58,-57,-53
2021-03-18 12:03:59,-54,-57,-57,-55

