"Time","Router 1","Router 2","Router 3","Router 4"
2021-03-18 11:35:01,-67,-38,-55,-59
2021-03-18 11:35:04,-67,-37,-55,-59
2021-03-18 11:35:06,-67,-37,-55,-59
2021-03-18 11:35:09,-67,-37,-57,-61
2021-03-18 11:35:13,-66,-37,-56,-59
2021-03-18 11:35:13,-66,-37,-54,-60
2021-03-18 11:35:16,-66,-37,-53,-59
2021-03-18 11:35:18,-66,-37,-55,-60
2021-03-18 11:35:21,-66,-36,-55,-59
2021-03-18 11:35:23,-67,-37,-55,-61
2021-03-18 11:35:26,-67,-36,-55,-59
2021-03-18 11:35:28,-67,-37,-56,-59
2021-03-18 11:35:31,-66,-36,-55,-60
2021-03-18 11:35:33,-67,-36,-55,-59
2021-03-18 11:35:35,-66,-37,-55,-59
2021-03-18 11:35:38,-66,-36,-55,-59
2021-03-18 11:35:40,-66,-36,-55,-59
2021-03-18 11:35:43,-68,-36,-55,-60
2021-03-18 11:35:45,-67,-37,-55,-59
2021-03-18 11:35:48,-67,-37,-54,-59
2021-03-18 11:35:50,-66,-37,-55,-60
2021-03-18 11:35:52,-67,-37,-55,-59
2021-03-18 11:35:55,-66,-38,-55,-60
2021-03-18 11:35:57,-66,-37,-55,-60
2021-03-18 11:36:00,-67,-37,-56,-59
2021-03-18 11:36:02,-66,-37,-53,-61
2021-03-18 11:36:05,-67,-37,-55,-59
2021-03-18 11:36:07,-66,-36,-55,-60
2021-03-18 11:36:10,-67,-36,-55,-60
2021-03-18 11:36:12,-66,-36,-55,-60
2021-03-18 11:36:15,-67,-36,-55,-60
2021-03-18 11:36:17,-66,-37,-56,-59
2021-03-18 11:36:20,-66,-36,-54,-60
2021-03-18 11:36:22,-66,-36,-55,-59
2021-03-18 11:36:25,-65,-37,-55,-59
2021-03-18 11:36:27,-66,-38,-55,-59
2021-03-18 11:36:30,-65,-37,-55,-59
2021-03-18 11:36:32,-66,-38,-55,-60
2021-03-18 11:36:35,-66,-37,-55,-59
2021-03-18 11:36:37,-66,-37,-55,-59
2021-03-18 11:36:39,-65,-36,-56,-58
2021-03-18 11:36:42,-66,-37,-55,-59
2021-03-18 11:36:44,-67,-37,-56,-60
2021-03-18 11:36:55,-66,-37,-54,-60
2021-03-18 11:36:55,-66,-37,-55,-61
2021-03-18 11:36:55,-66,-36,-55,-59
2021-03-18 11:36:57,-66,-37,-55,-59
2021-03-18 11:36:59,-67,-36,-55,-58

